DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_PANHANDLE,COP_HSL_PANHANDLE,STWPF_PANHANDLE,WGRPP_PANHANDLE,GEN_COASTAL,COP_HSL_COASTAL,STWPF_COASTAL,WGRPP_COASTAL,GEN_SOUTH,COP_HSL_SOUTH,STWPF_SOUTH,WGRPP_SOUTH,GEN_WEST,COP_HSL_WEST,STWPF_WEST,WGRPP_WEST,GEN_NORTH,COP_HSL_NORTH,STWPF_NORTH,WGRPP_NORTH,SYSTEM_WIDE_HSL,DSTFlag
12/29/2025,1,19710.84,18250.7,19278.4,19278.4,1843.27,1218.9,1819.8,1819.8,355.93,449.4,175.6,175.6,1395.04,1195.9,1259.5,1259.5,13743.86,13032.8,13734.6,13734.6,2372.74,2353.7,2288.9,2288.9,20685.88,N
12/29/2025,2,19139.48,17798.2,19002.5,19002.5,2006.18,1436.4,1972.9,1972.9,1178.27,772.4,1026.3,1026.3,1493.03,1169.4,1423.7,1423.7,12141.25,12182.8,12318.8,12318.8,2320.75,2237.2,2260.8,2260.8,20202.6,N
12/29/2025,3,16876.57,17215.4,16567.3,16567.3,1827.8,1460.9,1794.2,1794.2,1678.02,1249.3,1610.2,1610.2,1718.59,1553.9,1523.7,1523.7,9584.74,10833.1,9601.7,9601.7,2067.42,2118.2,2037.5,2037.5,17723.59,N
12/29/2025,4,14931.01,16228.7,14555.6,14555.6,1522.56,1544.8,1535.9,1535.9,2050.11,1873.6,1856.2,1856.2,2084.73,2073.0,2017.5,2017.5,7356.69,8753.9,7305.7,7305.7,1916.92,1983.4,1840.3,1840.3,15729.41,N
12/29/2025,5,14286.84,14740.6,13794.5,13794.5,1078.01,1376.1,1029.2,1029.2,2699.57,2423.2,2636.0,2636.0,2871.07,2400.7,2662.7,2662.7,6006.32,6829.7,5859.7,5859.7,1631.87,1710.9,1606.9,1606.9,15096.27,N
12/29/2025,6,14623.78,14524.6,14890.5,14890.5,1171.56,1192.7,1060.1,1060.1,3500.63,3172.8,3880.1,3880.1,3139.05,2914.3,3377.7,3377.7,5580.76,5737.2,5370.6,5370.6,1231.78,1507.6,1202.0,1202.0,15971.09,N
12/29/2025,7,14811.51,14253.7,15057.3,15057.3,1367.81,1009.4,1276.3,1276.3,3502.22,3771.5,3937.6,3937.6,3057.74,3251.1,3337.1,3337.1,5822.58,4894.8,5489.3,5489.3,1061.16,1326.9,1017.0,1017.0,16089.4,N
12/29/2025,8,15431.79,14461.3,15615.3,15615.3,1492.72,1094.2,1431.8,1431.8,3448.81,3856.9,3877.0,3877.0,2965.56,3241.6,3308.5,3308.5,6280.3,5090.9,5870.9,5870.9,1244.4,1177.7,1127.1,1127.1,16752.52,N
12/29/2025,9,14945.34,14772.3,15196.9,15196.9,1370.44,1194.1,1321.9,1321.9,3495.05,3771.1,3897.4,3897.4,2791.26,3125.4,3182.5,3182.5,5890.95,5282.4,5538.1,5538.1,1397.64,1399.3,1257.0,1257.0,16362.32,N
12/29/2025,10,14709.67,14680.4,14479.9,14479.9,1146.39,1065.2,1113.9,1113.9,3522.82,3771.6,3987.7,3987.7,2682.26,2902.5,2850.2,2850.2,5446.65,5385.3,4812.1,4812.1,1911.55,1555.8,1716.0,1716.0,15706.39,N
12/29/2025,11,16770.58,15395.5,17100.3,17100.3,1017.98,1166.6,1452.4,1452.4,3490.94,3758.3,4022.0,4022.0,2821.31,2848.6,3036.6,3036.6,7132.89,5833.3,6428.2,6428.2,2307.46,1788.7,2161.1,2161.1,18147.96,N
12/29/2025,12,16230.97,15658.1,17556.5,17556.5,886.06,1236.1,1743.0,1743.0,3377.89,3742.7,4069.9,4069.9,2875.61,2798.1,3138.0,3138.0,6915.81,5968.2,6522.1,6522.1,2175.6,1913.0,2083.5,2083.5,18895.88,N
12/29/2025,13,14270.26,15189.9,15551.6,15551.6,791.23,1254.0,1489.1,1489.1,3232.41,3645.0,4035.6,4035.6,2881.12,2877.5,3110.9,3110.9,5477.18,5554.4,5144.9,5144.9,1888.32,1859.0,1771.1,1771.1,16806.81,N
12/29/2025,14,13309.39,13538.7,13808.8,13808.8,1032.01,986.5,1101.1,1101.1,3207.29,3643.5,3983.0,3983.0,2815.16,2793.3,3039.2,3039.2,4459.48,4504.8,4016.9,4016.9,1795.45,1610.6,1668.6,1668.6,15059.06,N
12/29/2025,15,12005.72,11905.8,12231.0,12231.0,706.7,784.2,679.1,679.1,3267.79,3611.2,3929.8,3929.8,2595.63,2654.7,2746.4,2746.4,3776.53,3403.4,3312.1,3312.1,1659.07,1452.3,1563.6,1563.6,13516.11,N
12/29/2025,16,10958.13,10779.0,11154.1,11154.1,411.53,549.1,387.6,387.6,3368.23,3678.9,3904.9,3904.9,2462.19,2557.1,2637.2,2637.2,3159.03,2621.3,2814.9,2814.9,1557.15,1372.6,1409.5,1409.5,12333.55,N
