DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_PANHANDLE,COP_HSL_PANHANDLE,STWPF_PANHANDLE,WGRPP_PANHANDLE,GEN_COASTAL,COP_HSL_COASTAL,STWPF_COASTAL,WGRPP_COASTAL,GEN_SOUTH,COP_HSL_SOUTH,STWPF_SOUTH,WGRPP_SOUTH,GEN_WEST,COP_HSL_WEST,STWPF_WEST,WGRPP_WEST,GEN_NORTH,COP_HSL_NORTH,STWPF_NORTH,WGRPP_NORTH,SYSTEM_WIDE_HSL,DSTFlag
08/01/2026,1,14615.97,12652.6,13797.9,13797.9,1753.61,1417.8,1875.6,1875.6,1604.09,1322.1,1419.6,1419.6,2246.23,2126.7,2138.3,2138.3,7092.93,5975.8,6513.0,6513.0,1919.11,1810.2,1851.4,1851.4,14906.3,N
08/01/2026,2,15553.05,12643.1,14823.4,14823.4,1440.99,1697.2,1377.7,1377.7,1673.83,1147.9,1568.3,1568.3,1988.53,1959.9,1940.7,1940.7,8604.38,5798.6,8148.3,8148.3,1845.32,2039.5,1788.4,1788.4,15985.47,N
08/01/2026,3,13399.8,12090.8,13178.4,13178.4,1179.57,1417.8,1284.4,1284.4,1263.44,1060.1,1152.7,1152.7,1678.95,1641.8,1565.2,1565.2,7474.89,6231.9,7470.3,7470.3,1802.95,1739.2,1705.8,1705.8,14395.12,N
08/01/2026,4,10984.16,11809.2,10922.6,10922.6,1181.14,1148.6,1184.0,1184.0,918.09,1025.5,842.5,842.5,1410.98,1440.5,1359.3,1359.3,5702.72,6509.5,5807.3,5807.3,1771.23,1685.1,1729.5,1729.5,11946.86,N
08/01/2026,5,9546.37,10772.5,9367.9,9367.9,1390.41,1043.7,1424.2,1424.2,733.54,778.8,614.2,614.2,1190.48,1188.9,1129.0,1129.0,4751.97,6219.6,4784.9,4784.9,1479.97,1541.5,1415.6,1415.6,10198.59,N
08/01/2026,6,9419.37,9687.3,8920.5,8920.5,1365.54,837.1,1431.9,1431.9,687.83,622.7,572.2,572.2,1178.03,1065.5,1072.5,1072.5,4762.0,5704.6,4472.7,4472.7,1425.97,1457.4,1371.2,1371.2,9732.61,N
08/01/2026,7,9140.67,9631.3,9389.9,8537.3,1012.67,987.4,1212.9,1110.2,666.04,635.7,666.3,530.5,1239.0,1039.6,1239.2,1137.3,5020.58,5761.1,5068.4,4638.5,1202.38,1207.5,1203.1,1120.8,9457.05,N
08/01/2026,8,8822.06,8923.8,9187.0,8344.4,645.1,925.0,761.5,663.4,715.29,550.2,736.7,607.4,949.44,812.5,1006.4,908.8,5330.01,5431.6,5443.1,5005.4,1182.22,1204.5,1239.3,1159.4,9291.22,N
08/01/2026,9,8438.05,7835.9,8504.4,7691.8,461.72,637.0,489.8,402.4,720.18,575.3,650.6,527.6,654.25,728.8,685.6,590.0,5722.35,5017.5,5830.7,5402.4,879.55,877.3,847.7,769.4,8691.6,N
08/01/2026,10,9302.31,8089.1,9703.9,8839.3,497.72,446.5,559.8,458.6,1240.34,806.2,1213.1,1079.4,486.59,596.8,485.2,389.4,6224.14,5327.6,6539.1,6085.7,853.52,912.0,906.7,826.2,9712.91,N
