DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_PANHANDLE,COP_HSL_PANHANDLE,STWPF_PANHANDLE,WGRPP_PANHANDLE,GEN_COASTAL,COP_HSL_COASTAL,STWPF_COASTAL,WGRPP_COASTAL,GEN_SOUTH,COP_HSL_SOUTH,STWPF_SOUTH,WGRPP_SOUTH,GEN_WEST,COP_HSL_WEST,STWPF_WEST,WGRPP_WEST,GEN_NORTH,COP_HSL_NORTH,STWPF_NORTH,WGRPP_NORTH,SYSTEM_WIDE_HSL,DSTFlag
08/06/2026,1,19990.2,19489.2,19518.4,19518.4,2734.55,2530.5,2883.1,2883.1,1365.33,1520.9,1217.4,1217.4,2323.93,2258.0,2240.1,2240.1,11489.44,11192.7,11223.8,11223.8,2076.95,1987.1,1954.0,1954.0,20669.52,N
08/06/2026,2,19777.19,18625.9,19452.1,19452.1,2754.38,2484.1,2824.9,2824.9,1257.99,1230.2,1160.1,1160.1,2165.72,2162.0,2088.7,2088.7,11435.64,10785.7,11271.9,11271.9,2163.46,1963.9,2106.5,2106.5,20611.85,N
08/06/2026,3,18755.65,18021.0,18498.1,18498.1,2793.85,2656.5,2951.6,2951.6,1067.53,1053.2,930.0,930.0,2013.28,1844.9,1894.5,1894.5,10883.48,10459.3,10786.8,10786.8,1997.51,2007.1,1935.2,1935.2,19665.67,N
08/06/2026,4,17215.36,17398.4,17083.4,17083.4,2399.55,2554.3,2628.0,2628.0,992.53,921.0,875.1,875.1,1900.56,1724.1,1782.9,1782.9,10066.85,10214.7,10014.8,10014.8,1855.87,1984.3,1782.6,1782.6,18283.47,N
08/06/2026,5,16472.01,16274.2,16042.8,16042.8,2384.91,2474.9,2409.7,2409.7,804.93,772.8,671.0,671.0,1753.92,1575.9,1685.1,1685.1,9743.15,9640.7,9568.3,9568.3,1785.1,1809.9,1708.7,1708.7,17214.3,N
08/06/2026,6,15872.77,15072.0,15573.5,15573.5,2248.32,2169.2,2445.6,2445.6,714.74,703.9,576.1,576.1,1638.3,1575.0,1520.1,1520.1,9648.38,8981.3,9509.4,9509.4,1623.03,1642.6,1522.3,1522.3,16776.07,N
08/06/2026,7,15177.04,14172.8,14863.5,14863.5,2215.05,2044.3,2330.5,2330.5,730.48,616.3,585.5,585.5,1650.92,1473.3,1522.8,1522.8,9049.89,8543.1,8974.9,8974.9,1530.7,1495.8,1449.8,1449.8,16081.89,N
08/06/2026,8,13451.29,12774.9,13403.4,13403.4,1906.0,1839.0,1991.5,1991.5,680.37,547.0,600.2,600.2,1557.61,1333.2,1493.1,1493.1,8013.96,7859.2,8086.4,8086.4,1293.35,1196.5,1232.2,1232.2,14577.24,N
08/06/2026,9,11161.27,12014.2,10664.6,10664.6,1249.89,1587.0,1214.0,1214.0,559.89,745.3,414.6,414.6,1460.1,1403.8,1312.9,1312.9,6792.99,7287.6,6722.3,6722.3,1098.4,990.5,1000.8,1000.8,11809.83,N
08/06/2026,10,14153.31,12485.9,14544.2,13501.2,1610.44,1519.2,1790.3,1672.7,1345.78,1009.8,1271.7,1121.4,1870.73,1446.3,1859.7,1750.2,8223.5,7588.3,8477.4,7901.1,1102.86,922.3,1145.1,1055.8,14413.78,N
08/06/2026,11,13624.89,10636.5,14460.0,13418.6,1313.34,1168.2,1580.4,1456.3,1837.0,883.8,1834.0,1684.7,1772.14,1324.6,1792.3,1681.2,7991.13,6533.5,8486.8,7918.1,711.28,726.4,766.5,678.3,14665.78,N
08/06/2026,12,11754.22,12067.1,12509.6,11538.3,754.88,1358.5,920.9,802.8,1986.9,1549.2,1994.6,1856.0,1739.55,1565.6,1729.8,1626.3,6791.33,6922.9,7374.2,6844.5,481.56,670.9,490.1,408.7,12624.04,N
08/06/2026,13,10463.67,11309.9,11163.1,10237.6,837.43,1206.1,881.6,769.0,1840.36,1875.5,1957.7,1825.8,1534.27,1360.3,1591.8,1493.1,5846.46,6409.3,6313.6,5809.2,405.15,458.7,418.4,340.5,11175.97,N
08/06/2026,14,10182.97,11083.3,10705.0,9795.7,1201.18,1235.3,1326.9,1216.3,1623.82,2248.9,1684.6,1554.9,1283.97,1316.7,1283.0,1186.1,5720.81,5938.2,6050.1,5554.5,353.19,344.2,360.4,283.9,10697.56,N
