DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_PANHANDLE,COP_HSL_PANHANDLE,STWPF_PANHANDLE,WGRPP_PANHANDLE,GEN_COASTAL,COP_HSL_COASTAL,STWPF_COASTAL,WGRPP_COASTAL,GEN_SOUTH,COP_HSL_SOUTH,STWPF_SOUTH,WGRPP_SOUTH,GEN_WEST,COP_HSL_WEST,STWPF_WEST,WGRPP_WEST,GEN_NORTH,COP_HSL_NORTH,STWPF_NORTH,WGRPP_NORTH,SYSTEM_WIDE_HSL,DSTFlag
01/10/2026,1,24046.27,26621.3,27057.5,26074.2,2262.77,3794.9,3665.4,3530.8,1103.94,980.3,1108.0,1018.8,1923.26,1973.1,1852.5,1733.5,16675.53,17489.9,18017.0,17464.4,2080.77,2383.1,2414.6,2326.7,27145.3,N
01/10/2026,2,25273.01,26065.3,27767.9,26765.8,2479.88,3558.5,3472.5,3336.5,1221.95,1026.1,1221.0,1129.4,2390.44,2063.6,2403.0,2282.3,16631.26,16903.3,17899.5,17335.0,2549.48,2513.8,2771.9,2682.6,27831.22,N
01/10/2026,3,25187.27,26562.8,28141.1,27138.2,2111.75,3400.3,3328.9,3196.0,1353.38,1353.8,1404.9,1292.0,2577.18,2501.2,2584.8,2466.9,16538.73,16685.1,18034.5,17482.3,2606.23,2622.4,2788.0,2701.0,28108.78,N
01/10/2026,4,25532.53,27564.5,28569.5,27564.5,2110.63,3237.4,3391.9,3261.6,1804.65,1990.3,1785.3,1653.4,2958.43,2996.1,2995.5,2879.6,16077.63,16611.7,17624.1,17082.3,2581.19,2729.0,2772.7,2687.6,28546.82,N
01/10/2026,5,26057.33,28237.6,29775.5,28743.9,1994.05,2969.8,3365.8,3234.8,2771.01,2834.9,2911.0,2760.9,3201.71,3340.1,3554.8,3438.0,15495.51,16396.0,17163.5,16615.6,2595.05,2696.8,2780.4,2694.6,29785.21,N
01/10/2026,6,26664.35,27373.2,29621.0,29621.0,2146.44,2705.8,3248.3,3248.3,3465.62,3381.3,4167.5,4167.5,3240.24,3422.9,3490.7,3490.7,15231.36,15271.6,16095.2,16095.2,2580.69,2591.6,2619.3,2619.3,30701.24,N
01/10/2026,7,26930.22,27412.1,29019.0,29019.0,2556.27,2539.9,3105.2,3105.2,3501.02,3978.5,4342.9,4342.9,3316.25,3529.1,3600.8,3600.8,14891.91,14775.9,15365.1,15365.1,2664.77,2588.7,2605.0,2605.0,30332.12,N
01/10/2026,8,27032.52,26664.7,28326.3,28326.3,2815.58,2425.5,2853.5,2853.5,3300.53,4168.8,4427.6,4427.6,3341.47,3532.4,3653.9,3653.9,14868.98,13994.4,14762.3,14762.3,2705.96,2543.6,2629.0,2629.0,29622.59,N
01/10/2026,9,24579.59,25648.9,26931.7,26931.7,2410.75,2240.6,2621.3,2621.3,3164.75,4138.0,4442.3,4442.3,3323.35,3568.9,3645.2,3645.2,13075.95,13190.4,13676.9,13676.9,2604.79,2511.0,2546.0,2546.0,28090.57,N
01/10/2026,10,21014.07,24854.7,24572.0,24572.0,1225.13,1842.9,1830.0,1830.0,3065.04,4159.7,4431.2,4431.2,3142.83,3565.6,3605.9,3605.9,11180.55,12762.9,12196.9,12196.9,2400.52,2523.6,2508.0,2508.0,25648.81,N
01/10/2026,11,19947.61,23940.6,23073.7,23073.7,797.1,1420.9,1007.2,1007.2,3060.29,4232.4,4464.3,4464.3,3050.16,3528.2,3569.9,3569.9,10760.84,12363.1,11625.0,11625.0,2279.22,2396.0,2407.3,2407.3,24181.45,N
01/10/2026,12,19859.59,22493.4,23056.3,23056.3,1042.3,1222.3,1343.0,1343.0,3061.76,4361.5,4424.2,4424.2,2976.99,3461.4,3523.0,3523.0,10660.32,11129.6,11517.8,11517.8,2118.22,2318.6,2248.3,2248.3,24279.35,N
01/10/2026,13,20267.21,21512.0,24261.4,24261.4,738.76,1076.2,1424.3,1424.3,3048.04,4356.5,4357.2,4357.2,2911.33,3409.0,3428.5,3428.5,11710.63,10469.7,12784.7,12784.7,1858.45,2200.6,2266.7,2266.7,25642.17,N
01/10/2026,14,19443.93,20519.9,23703.9,23703.9,636.88,1229.2,1245.5,1245.5,3032.88,4288.9,4322.8,4322.8,2935.65,3349.3,3420.9,3420.9,10995.96,9538.6,12404.1,12404.1,1842.56,2113.9,2310.6,2310.6,25048.75,N
01/10/2026,15,17956.01,20109.4,21743.1,21743.1,550.51,1033.1,1148.9,1148.9,2998.32,4234.5,4250.6,4250.6,2925.18,3277.4,3382.5,3382.5,9674.34,9381.3,10767.7,10767.7,1807.66,2183.1,2193.4,2193.4,23065.05,N
01/10/2026,16,16327.5,19221.3,19952.0,19952.0,479.24,912.6,997.3,997.3,2942.99,4168.0,4264.9,4264.9,2813.5,3243.9,3292.8,3292.8,8232.71,8730.9,9263.5,9263.5,1859.06,2165.9,2133.5,2133.5,21264.68,N
01/10/2026,17,15059.71,16827.2,17437.9,17437.9,611.35,797.5,869.3,869.3,2979.61,3951.2,4083.4,4083.4,2824.46,3070.5,3169.3,3169.3,6625.24,7052.5,7238.6,7238.6,2019.05,1955.5,2077.3,2077.3,18851.12,N
01/10/2026,18,12431.66,13757.0,13123.9,13123.9,604.21,678.2,574.5,574.5,3169.46,3675.4,3783.6,3783.6,2580.91,2808.5,2755.0,2755.0,4300.51,4868.7,4246.3,4246.3,1776.57,1726.2,1764.5,1764.5,14424.23,N
01/10/2026,19,9831.73,11503.7,9466.0,9466.0,455.18,709.5,410.8,410.8,2961.21,3290.0,3086.9,3086.9,2189.66,2449.5,2158.8,2158.8,2632.3,3407.9,2358.7,2358.7,1593.38,1646.8,1450.8,1450.8,10536.7,N
01/10/2026,20,8716.98,9738.6,8157.5,8157.5,362.49,667.5,327.8,327.8,2703.82,3209.3,2559.8,2559.8,1822.71,2170.4,1744.5,1744.5,2147.76,2237.0,1926.0,1926.0,1680.2,1454.4,1599.4,1599.4,9034.21,N
01/10/2026,21,7859.42,8464.7,7310.8,7310.8,461.98,761.5,403.3,403.3,2647.14,2974.2,2514.3,2514.3,1705.25,1844.2,1568.3,1568.3,1469.36,1596.7,1311.7,1311.7,1575.69,1288.1,1513.2,1513.2,8079.17,N
01/10/2026,22,7810.65,8275.9,7212.5,7212.5,733.11,837.2,673.9,673.9,2719.8,2804.2,2588.7,2588.7,1789.02,1603.9,1606.0,1606.0,1167.72,1675.4,1028.1,1028.1,1401.0,1355.2,1315.8,1315.8,7898.89,N
