DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_PANHANDLE,COP_HSL_PANHANDLE,STWPF_PANHANDLE,WGRPP_PANHANDLE,GEN_COASTAL,COP_HSL_COASTAL,STWPF_COASTAL,WGRPP_COASTAL,GEN_SOUTH,COP_HSL_SOUTH,STWPF_SOUTH,WGRPP_SOUTH,GEN_WEST,COP_HSL_WEST,STWPF_WEST,WGRPP_WEST,GEN_NORTH,COP_HSL_NORTH,STWPF_NORTH,WGRPP_NORTH,SYSTEM_WIDE_HSL,DSTFlag
05/26/2026,1,12408.76,13109.5,13004.9,12039.5,1478.86,1780.6,1612.8,1493.1,635.12,621.4,604.7,465.1,1801.39,1566.6,1838.7,1734.7,7635.82,8525.3,8116.8,7576.1,857.57,615.6,831.9,770.5,13032.24,N
05/26/2026,2,11344.18,12109.2,11841.0,10903.1,1240.9,1456.1,1359.7,1240.8,845.11,646.2,824.6,685.1,1612.77,1582.4,1621.2,1521.1,6749.02,7806.9,7120.4,6594.0,896.38,617.6,915.1,862.1,11982.38,N
05/26/2026,3,10427.66,10830.1,10952.9,10036.1,1004.47,1282.3,1124.8,1011.4,998.19,523.4,995.2,859.7,1450.26,1478.6,1435.6,1336.5,6304.23,6828.3,6695.6,6180.4,670.51,717.5,701.7,648.1,10993.12,N
05/26/2026,4,10638.6,9764.5,10953.9,10038.1,696.18,987.9,783.5,680.3,936.75,641.5,920.3,782.4,1811.18,1398.4,1721.8,1621.7,6736.34,6052.5,7047.1,6534.5,458.15,684.2,481.2,419.2,10962.76,N
05/26/2026,5,10627.14,9150.8,11254.0,10327.3,566.6,809.9,627.7,527.4,901.93,697.5,890.5,750.8,1967.57,1260.3,2005.4,1903.9,6807.25,5849.3,7340.4,6818.9,383.79,533.8,390.0,326.3,11246.16,N
05/26/2026,6,8934.64,8901.0,9593.8,8723.6,483.38,543.9,509.4,427.0,973.6,663.3,1017.1,884.8,1271.25,1362.9,1422.5,1326.3,5858.02,5968.7,6282.1,5789.6,348.39,362.2,362.7,295.9,9620.67,N
05/26/2026,7,7909.41,9103.7,8183.0,7357.1,269.6,482.4,298.1,216.3,656.05,655.4,770.8,647.4,600.63,1495.9,591.2,508.8,5987.99,6106.0,6130.5,5657.4,395.14,364.0,392.4,327.2,8228.6,N
05/26/2026,8,8240.79,8182.6,8490.1,7654.7,252.76,458.3,265.6,189.1,201.92,729.4,274.4,175.8,1280.52,1017.8,1159.4,1084.9,6007.52,5625.2,6309.9,5794.5,498.07,351.9,480.8,410.4,8452.23,N
05/26/2026,9,7389.77,7816.7,7759.2,6943.8,236.89,323.7,257.6,175.3,66.06,639.0,101.1,44.8,1839.82,733.2,1753.2,1665.1,4897.45,5768.1,5250.7,4731.4,349.55,352.7,396.6,327.2,7756.73,N
05/26/2026,10,8030.63,8904.1,8044.3,7222.0,322.95,441.7,351.0,267.4,669.61,599.0,552.2,433.3,1953.73,1349.1,1948.3,1860.2,4782.81,6130.5,4941.4,4472.7,301.53,383.8,251.4,188.4,7950.93,N
05/26/2026,11,9780.86,9101.4,9563.1,8692.5,656.32,619.0,603.7,497.0,1800.08,792.1,1574.0,1442.3,1785.39,1594.4,1909.3,1813.8,5089.49,5681.3,5030.5,4557.4,449.58,414.6,445.6,382.0,9527.58,N
05/26/2026,12,12304.53,9608.5,12475.5,11523.2,1192.08,789.0,1125.6,1005.7,2502.78,1145.4,2643.4,2499.2,1569.05,1712.8,1629.7,1528.3,6361.36,5540.4,6436.9,5921.9,679.26,420.9,639.9,568.1,12335.5,N
