DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_PANHANDLE,COP_HSL_PANHANDLE,STWPF_PANHANDLE,WGRPP_PANHANDLE,GEN_COASTAL,COP_HSL_COASTAL,STWPF_COASTAL,WGRPP_COASTAL,GEN_SOUTH,COP_HSL_SOUTH,STWPF_SOUTH,WGRPP_SOUTH,GEN_WEST,COP_HSL_WEST,STWPF_WEST,WGRPP_WEST,GEN_NORTH,COP_HSL_NORTH,STWPF_NORTH,WGRPP_NORTH,SYSTEM_WIDE_HSL,DSTFlag
06/12/2026,1,18905.81,18194.8,18525.3,18525.3,3133.68,2442.8,3091.0,3091.0,1675.44,1730.5,1597.2,1597.2,2367.54,2132.0,2257.5,2257.5,9943.05,10088.2,9857.5,9857.5,1786.1,1801.3,1722.1,1722.1,19719.58,N
06/12/2026,2,18011.52,17476.4,17408.7,17408.7,2809.53,2498.4,2870.4,2870.4,1488.28,1539.1,1347.4,1347.4,2007.47,1894.3,1919.6,1919.6,9909.9,9782.7,9571.1,9571.1,1796.34,1761.9,1700.2,1700.2,18612.4,N
06/12/2026,3,17304.74,16192.7,16705.0,16705.0,2450.58,2471.6,2357.8,2357.8,1430.03,1254.6,1293.8,1293.8,1746.48,1720.3,1686.1,1686.1,9861.0,9115.2,9675.5,9675.5,1816.65,1631.0,1691.8,1691.8,17956.14,N
06/12/2026,4,15884.76,15201.5,15458.5,15458.5,1997.84,2181.9,2052.3,2052.3,1239.78,1139.3,1112.0,1112.0,1334.67,1454.7,1281.3,1281.3,9602.18,8840.7,9334.8,9334.8,1710.29,1584.9,1678.1,1678.1,16577.53,N
06/12/2026,5,14204.95,13786.5,13824.1,13824.1,1580.76,1839.1,1555.6,1555.6,1053.55,996.2,900.5,900.5,1099.42,1309.3,1005.8,1005.8,8998.0,8157.0,8983.3,8983.3,1473.22,1484.9,1378.9,1378.9,15008.97,N
06/12/2026,6,12433.1,12207.7,12128.9,12128.9,1551.26,1656.7,1519.6,1519.6,1095.18,922.6,942.6,942.6,1158.87,1171.2,1065.6,1065.6,7403.2,7245.1,7470.1,7470.1,1224.59,1212.1,1131.0,1131.0,13234.22,N
06/12/2026,7,11058.49,10572.5,10645.3,10645.3,1345.25,1216.4,1346.8,1346.8,1251.48,845.5,1080.9,1080.9,1175.68,1062.2,1082.3,1082.3,6281.55,6473.6,6121.7,6121.7,1004.53,974.8,1013.6,1013.6,11767.89,N
06/12/2026,8,9281.19,8832.9,8994.3,8994.3,1251.18,1146.6,1183.0,1183.0,1228.61,870.2,1150.0,1150.0,1087.06,1021.8,1006.3,1006.3,5211.81,5038.1,5180.9,5180.9,502.53,756.2,474.1,474.1,10053.9,N
06/12/2026,9,8807.21,8956.9,8966.5,8112.4,1262.45,1108.4,1251.7,1140.0,1454.02,1300.0,1402.9,1273.7,1247.97,1159.4,1204.4,1104.2,4467.09,4723.9,4754.3,4310.3,375.68,665.2,353.2,284.2,9053.88,N
06/12/2026,10,9130.17,8202.4,9607.4,8725.3,1187.85,918.6,1265.4,1153.0,1911.37,1584.8,1926.5,1795.4,1430.0,1213.9,1442.7,1340.9,4173.69,4059.3,4536.9,4072.0,427.26,425.8,435.9,364.0,9663.08,N
06/12/2026,11,7965.14,7598.4,8440.6,7600.9,888.64,836.3,945.2,840.0,1902.81,1796.7,1951.4,1827.7,1387.87,1272.6,1393.8,1298.1,3379.91,3381.2,3753.2,3303.7,405.91,311.6,397.0,331.4,8527.74,N
06/12/2026,12,7130.26,7644.7,7593.7,6784.5,766.12,881.7,834.2,735.0,1803.57,2031.1,1840.7,1710.1,1299.82,1309.8,1294.5,1192.9,2701.42,3113.4,3074.5,2665.0,559.33,308.7,549.8,481.5,7604.65,N
06/12/2026,13,6829.91,7388.6,7326.4,6525.6,533.28,730.1,624.7,522.0,1839.29,2092.5,1912.0,1777.4,1138.07,1220.3,1182.3,1078.4,2743.45,3048.5,3047.8,2658.5,575.82,297.2,559.6,489.3,7243.11,N
06/12/2026,14,7561.97,7708.0,7861.9,7043.7,607.38,871.2,611.3,509.6,1861.49,2324.7,1965.0,1841.1,1055.87,1274.6,1064.5,968.1,3444.88,2837.5,3648.0,3221.8,592.35,400.0,573.1,503.1,7775.79,N
