DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_PANHANDLE,COP_HSL_PANHANDLE,STWPF_PANHANDLE,WGRPP_PANHANDLE,GEN_COASTAL,COP_HSL_COASTAL,STWPF_COASTAL,WGRPP_COASTAL,GEN_SOUTH,COP_HSL_SOUTH,STWPF_SOUTH,WGRPP_SOUTH,GEN_WEST,COP_HSL_WEST,STWPF_WEST,WGRPP_WEST,GEN_NORTH,COP_HSL_NORTH,STWPF_NORTH,WGRPP_NORTH,SYSTEM_WIDE_HSL,DSTFlag
08/14/2026,1,24303.21,25321.4,25834.4,23566.8,3397.16,3120.3,3668.2,3415.2,2659.57,2981.0,2887.1,2525.7,2847.57,3078.3,3013.7,2781.0,12702.59,13309.5,13448.3,12176.0,2696.32,2832.3,2817.1,2668.9,25393.27,N
08/14/2026,2,23892.4,25208.3,25330.3,23086.1,3242.58,3327.4,3713.1,3467.4,2146.47,2622.0,2389.9,2011.5,2675.47,2920.3,2809.0,2569.8,13106.96,13434.2,13626.7,12391.3,2720.92,2904.4,2791.6,2646.1,24904.89,N
08/14/2026,3,24339.34,25182.1,25423.1,23156.4,3114.01,3424.9,3460.0,3198.1,1866.13,2280.1,1991.2,1592.4,2486.02,2701.0,2609.7,2357.2,14222.43,13906.6,14535.8,13330.3,2650.75,2869.5,2826.4,2678.4,25229.23,N
08/14/2026,4,24593.2,25217.6,25952.4,23780.5,3314.16,3474.7,3608.8,3364.5,1511.34,1889.0,1664.4,1254.7,2246.36,2504.5,2371.1,2114.8,15055.81,14642.3,15646.4,14540.1,2465.53,2707.1,2661.7,2506.4,25619.96,N
08/14/2026,5,24453.93,24720.7,25848.7,23694.4,3402.61,3223.3,3648.4,3409.3,1354.63,1633.0,1423.0,1004.0,2199.19,2378.8,2175.1,1912.3,15256.04,14945.3,16173.8,15102.6,2241.46,2540.3,2428.4,2266.2,25560.94,N
08/14/2026,6,24229.3,24098.9,25269.4,23029.6,3383.63,3129.5,3684.6,3439.0,1311.46,1409.9,1313.1,888.0,2378.99,2158.1,2290.8,2028.7,15128.62,15081.1,15769.9,14641.5,2026.6,2320.3,2211.0,2032.4,25313.43,N
08/14/2026,7,23380.03,23611.0,24720.6,22631.4,3253.52,3113.3,3546.9,3322.6,1330.47,1358.1,1322.1,904.5,2310.9,2040.8,2306.8,2061.9,14398.68,14927.1,15503.6,14482.6,2086.46,2171.7,2041.2,1859.8,24576.42,N
08/14/2026,8,22594.47,22992.1,23835.0,21703.3,3224.62,2922.5,3517.3,3293.5,1491.73,1418.1,1385.3,970.9,2165.87,2231.0,2259.8,2013.8,13535.46,14294.1,14453.6,13376.4,2176.79,2126.4,2219.0,2048.7,23824.13,N
08/14/2026,9,21930.89,23982.4,23284.0,21007.3,2821.08,2889.2,3333.6,3082.1,1932.85,1791.8,1678.8,1272.9,2136.82,2524.4,2207.9,1948.4,12787.81,14594.1,13839.6,12661.5,2252.33,2182.9,2224.1,2042.4,23077.59,N
08/14/2026,10,23377.61,23276.6,25122.1,22674.9,2371.94,2885.8,3237.0,2947.2,2977.46,2210.1,2623.6,2238.6,2503.51,2527.0,2476.1,2204.1,13054.55,13396.9,14389.6,13088.8,2470.15,2256.8,2395.8,2196.2,25783.23,N
08/14/2026,11,21895.79,20870.0,24944.1,22731.1,2305.39,2601.5,3191.9,2929.9,2982.52,2464.9,3202.6,2873.0,2511.2,2414.9,2758.0,2521.7,11885.16,11416.5,13430.6,12213.5,2211.52,1972.2,2361.0,2193.0,24960.86,N
08/14/2026,12,19406.2,19843.6,22203.2,20282.7,1676.68,2064.6,2431.7,2178.4,3064.88,2803.6,3157.2,2883.8,2353.79,2444.9,2644.3,2453.1,10486.33,10581.6,11884.0,10825.1,1824.52,1948.9,2086.0,1942.3,21986.39,N
08/14/2026,13,17379.86,18577.7,19855.5,18195.6,1267.87,1770.1,1705.3,1434.4,3153.5,3231.6,3388.2,3204.3,2323.31,2492.5,2553.4,2412.2,9109.76,9213.7,10461.3,9535.5,1525.42,1869.8,1747.3,1609.2,19381.51,N
08/14/2026,14,15884.16,18182.7,17491.8,15960.3,1233.89,1655.2,1378.1,1099.1,3242.03,3675.8,3619.3,3539.8,2347.24,2520.6,2526.8,2433.8,7589.88,8583.4,8428.4,7484.3,1471.12,1747.7,1539.2,1403.3,17119.41,N
08/14/2026,15,15750.82,18593.7,16926.6,15331.7,1645.89,1744.2,1674.5,1431.0,3429.18,3931.3,3715.1,3638.5,2482.82,2613.8,2577.3,2491.7,6697.89,8651.0,7434.4,6376.0,1495.04,1653.4,1525.3,1394.5,16669.08,N
08/14/2026,16,17151.84,19332.2,18261.6,16566.0,2176.63,2085.2,2250.4,2046.3,3581.59,3945.4,4056.2,3970.8,2301.21,2717.1,2643.7,2529.0,7451.61,8945.9,7648.1,6495.7,1640.8,1638.6,1663.2,1524.2,18106.23,N
08/14/2026,17,18910.74,20830.6,20342.3,18417.5,2441.4,2445.3,2768.3,2557.2,3489.48,4004.7,4145.3,3982.1,2577.87,2888.3,2798.0,2636.5,8673.7,9775.2,8880.5,7658.8,1728.29,1717.1,1750.2,1582.9,20099.99,N
08/14/2026,18,21132.05,22851.6,23032.2,20867.0,2500.76,2768.2,3195.1,2952.2,3487.66,4170.9,4183.7,3952.1,2858.88,3065.3,3024.7,2818.2,10369.28,11010.4,10689.1,9395.3,1915.47,1836.8,1939.6,1749.2,22894.08,N
08/14/2026,19,23532.22,24799.4,26041.6,23572.5,2355.29,3079.8,3395.7,3100.3,3524.23,4095.2,4139.5,3828.9,3011.95,3163.0,3126.1,2872.0,12563.54,12482.7,13162.6,11768.1,2077.21,1978.7,2217.7,2003.2,26001.35,N
08/14/2026,20,26293.69,25124.6,27746.4,25227.7,3124.2,3009.0,3528.7,3225.3,3544.85,3826.2,3966.1,3625.5,3147.88,3167.9,3202.7,2940.3,14449.77,13074.3,14868.0,13481.3,2026.99,2047.2,2180.9,1955.3,27810.14,N
08/14/2026,21,25315.22,25720.7,27908.7,25738.6,2868.89,3204.5,3506.0,3244.5,3287.8,3428.5,3632.3,3309.4,3031.4,3177.6,3197.4,2975.5,14071.53,13729.1,15422.6,14258.8,2055.6,2181.0,2150.4,1950.4,26857.95,N
08/14/2026,22,24737.87,26627.5,26347.6,24351.5,2879.93,3254.4,3166.7,2920.6,2891.24,3187.1,3224.4,2909.7,3060.44,3186.4,3103.4,2904.1,13880.22,14643.3,14612.3,13537.9,2026.04,2356.3,2240.8,2079.2,25807.95,N
08/14/2026,23,25031.81,26454.2,26236.0,24216.6,3246.86,3095.3,3455.1,3224.1,2847.25,2976.0,2818.4,2478.4,2898.64,3110.8,3019.6,2814.7,13976.2,14913.9,14812.3,13749.0,2062.86,2358.2,2130.6,1950.4,25958.38,N
08/14/2026,24,25197.94,26124.4,26596.3,24470.7,3507.4,3212.3,3809.6,3582.1,2601.21,2824.3,2779.2,2423.5,2780.22,2951.7,2872.5,2643.8,14237.73,14811.5,14939.8,13801.8,2071.38,2324.6,2195.2,2019.5,26268.14,N
08/15/2026,1,,25682.5,26162.0,24110.8,,3234.2,3795.8,3581.6,,2430.6,2377.7,2013.2,,2772.4,2724.7,2502.1,,14927.8,15016.6,13944.2,,2317.5,2247.2,2069.7,,N
08/15/2026,2,,25250.0,26025.2,23489.3,,3334.5,3587.2,3291.2,,2203.3,2133.7,1719.5,,2602.4,2648.3,2372.5,,14766.5,15355.8,14025.4,,2343.3,2300.2,2080.7,,N
08/15/2026,3,,24095.4,25035.7,22646.0,,3068.7,3354.2,3077.0,,1876.8,1876.8,1467.7,,2374.3,2440.6,2173.9,,14499.1,15082.2,13849.7,,2276.5,2281.9,2077.7,,N
08/15/2026,4,,23117.5,24037.3,21460.6,,2871.8,3133.1,2828.7,,1586.1,1586.1,1157.9,,2203.0,2245.8,1957.9,,14218.4,14825.8,13489.2,,2238.2,2246.5,2026.9,,N
08/15/2026,5,,21807.5,22677.8,20162.3,,2600.8,2862.5,2562.8,,1334.0,1334.0,902.6,,2065.5,2092.0,1808.6,,13676.8,14251.7,12963.6,,2130.4,2137.6,1924.7,,N
08/15/2026,6,,20445.7,21265.8,18723.0,,2401.0,2657.8,2353.4,,1159.5,1159.5,722.6,,1956.6,1979.6,1694.7,,12928.6,13460.4,12157.9,,2000.0,2008.5,1794.4,,N
08/15/2026,7,,19328.7,20152.8,17559.6,,2387.6,2639.3,2333.5,,1088.1,1088.1,648.7,,1939.6,1980.2,1694.4,,12094.0,12617.2,11276.3,,1819.4,1828.0,1606.7,,N
08/15/2026,8,,17706.5,18482.2,15866.1,,2156.3,2388.2,2077.4,,1078.6,1078.6,645.0,,1826.6,1864.1,1578.0,,11059.9,11562.5,10205.8,,1585.1,1588.8,1359.9,,N
08/15/2026,9,,18359.2,19159.4,16342.2,,2163.4,2400.4,2061.5,,1305.9,1305.9,870.3,,1913.7,1957.6,1652.8,,11484.5,11992.9,10505.5,,1491.7,1502.6,1252.1,,N
08/15/2026,10,,17014.1,17808.0,14974.1,,2053.0,2322.4,1984.0,,1420.3,1420.3,983.1,,1897.3,1945.8,1647.6,,10403.0,10872.8,9368.4,,1240.5,1246.7,991.0,,N
08/15/2026,11,,15194.2,15833.6,13243.3,,1700.3,1888.9,1573.0,,1614.0,1614.0,1210.1,,1835.4,1882.7,1622.8,,8999.6,9397.9,8030.6,,1044.9,1050.1,806.8,,N
08/15/2026,12,,13818.3,14265.5,11872.3,,1370.2,1481.6,1172.9,,1858.1,1858.1,1503.5,,1784.2,1821.1,1588.7,,7873.8,8171.6,6907.6,,932.0,933.1,699.6,,N
08/15/2026,13,,13108.8,13484.9,11268.0,,1173.9,1251.6,944.4,,2214.0,2214.0,1929.5,,1777.3,1814.3,1614.6,,7087.6,7348.7,6148.0,,856.0,856.3,631.5,,N
08/15/2026,14,,13680.2,14058.1,11922.4,,1240.2,1326.2,1029.2,,2496.4,2496.4,2244.9,,1858.2,1897.8,1709.6,,7203.0,7455.3,6278.1,,882.4,882.4,660.6,,N
08/15/2026,15,,14837.4,15239.5,13014.0,,1365.6,1465.0,1162.8,,2863.3,2863.3,2606.6,,1974.7,2018.3,1813.3,,7687.7,7946.2,6711.8,,946.1,946.7,719.5,,N
08/15/2026,16,,16048.3,16472.3,14171.6,,1534.3,1659.7,1357.4,,3073.6,3073.6,2800.0,,2157.7,2210.9,1996.8,,8269.6,8515.0,7234.9,,1013.1,1013.1,782.5,,N
08/15/2026,17,,17279.9,17737.6,15308.5,,1701.4,1831.9,1520.1,,3164.1,3164.1,2858.2,,2444.9,2510.1,2284.8,,8903.3,9164.7,7817.9,,1066.2,1066.8,827.5,,N
08/15/2026,18,,18623.3,19112.1,16518.2,,1853.9,1981.2,1652.7,,3179.6,3179.6,2831.2,,2690.7,2755.6,2510.3,,9741.8,10037.7,8613.5,,1157.3,1158.0,910.5,,N
08/15/2026,19,,19826.4,20324.7,17677.1,,2027.8,2155.4,1823.8,,3117.3,3117.3,2749.1,,2884.6,2944.4,2691.1,,10539.5,10848.2,9403.4,,1257.2,1259.4,1009.7,,N
08/15/2026,20,,19764.0,20283.5,17803.5,,1995.8,2141.3,1826.7,,2640.6,2640.6,2276.4,,2848.5,2909.8,2681.0,,10925.0,11235.2,9897.5,,1354.1,1356.6,1121.9,,N
08/15/2026,21,,20322.8,20826.2,18415.2,,2035.0,2154.0,1844.1,,2221.7,2221.7,1842.1,,2812.0,2879.2,2655.1,,11688.7,12002.1,10726.1,,1565.4,1569.2,1347.8,,N
