DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_PANHANDLE,COP_HSL_PANHANDLE,STWPF_PANHANDLE,WGRPP_PANHANDLE,GEN_COASTAL,COP_HSL_COASTAL,STWPF_COASTAL,WGRPP_COASTAL,GEN_SOUTH,COP_HSL_SOUTH,STWPF_SOUTH,WGRPP_SOUTH,GEN_WEST,COP_HSL_WEST,STWPF_WEST,WGRPP_WEST,GEN_NORTH,COP_HSL_NORTH,STWPF_NORTH,WGRPP_NORTH,SYSTEM_WIDE_HSL,DSTFlag
05/14/2026,1,23844.37,24138.2,24960.7,23845.3,3511.12,3855.0,3813.0,3672.3,856.23,1074.7,884.4,725.3,2270.36,2350.7,2256.8,2132.4,15214.36,15014.4,15955.1,15347.0,1992.3,1843.4,2051.4,1968.3,25012.03,N
05/14/2026,2,23555.2,23732.6,24516.1,23387.4,3301.28,3727.2,3594.3,3451.8,827.49,949.1,830.8,669.5,2265.92,2069.1,2251.5,2125.7,15062.17,15081.6,15713.3,15098.2,2098.34,1905.6,2126.2,2042.2,24673.68,N
05/14/2026,3,23066.74,23313.2,24023.8,22877.0,3264.39,3635.9,3565.9,3421.5,835.04,795.0,821.4,657.7,2009.48,1933.9,2035.7,1908.2,15016.81,14972.5,15631.1,15005.5,1941.02,1975.9,1969.7,1884.1,24128.69,N
05/14/2026,4,21898.44,22248.2,22841.4,21689.2,3063.08,3326.8,3375.1,3229.2,897.02,704.0,929.2,766.8,1756.97,1871.3,1755.8,1626.5,14523.83,14434.2,15083.1,14455.1,1657.54,1911.9,1698.2,1611.6,22937.38,N
05/14/2026,5,20729.1,21455.4,21647.1,20485.2,2906.89,3301.3,3206.6,3059.2,678.55,620.2,728.2,567.1,1720.82,1674.4,1703.3,1573.0,13993.57,14126.6,14556.1,13920.4,1429.27,1732.9,1452.9,1365.5,21736.72,N
05/14/2026,6,20400.29,19776.2,21032.5,19873.2,3055.47,3200.1,3285.1,3136.1,507.59,592.7,554.2,404.5,1706.94,1456.0,1670.9,1539.1,13622.49,13109.2,14052.2,13411.7,1507.8,1418.2,1470.1,1381.8,21154.45,N
05/14/2026,7,20450.56,18622.0,21141.4,19981.3,3256.07,3093.1,3471.4,3320.7,443.9,480.9,483.1,344.0,1741.04,1367.4,1742.4,1608.7,13431.66,12441.6,13889.4,13241.7,1577.89,1239.0,1555.1,1466.2,21305.44,N
05/14/2026,8,19187.51,18227.1,20346.5,19198.2,3326.28,3063.4,3674.3,3524.3,360.11,410.2,411.6,279.2,1698.69,1302.0,1731.5,1598.9,12383.69,12189.2,13049.8,12405.2,1418.74,1262.3,1479.3,1390.6,20470.35,N
05/14/2026,9,14848.79,17366.2,16572.4,15492.3,2758.79,2939.6,3132.1,2985.2,121.44,342.9,152.5,60.3,1105.95,1206.6,1136.2,1009.8,10015.58,11720.5,11234.1,10605.6,847.03,1156.6,917.5,831.4,16952.4,N
05/14/2026,10,13683.9,16630.0,16073.8,15009.1,2324.92,2898.7,3180.6,3039.1,289.08,348.7,254.9,134.4,925.63,1176.8,938.1,822.5,9511.99,11172.4,11079.0,10475.8,632.28,1033.4,621.2,537.3,15950.04,N
