DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_PANHANDLE,COP_HSL_PANHANDLE,STWPF_PANHANDLE,WGRPP_PANHANDLE,GEN_COASTAL,COP_HSL_COASTAL,STWPF_COASTAL,WGRPP_COASTAL,GEN_SOUTH,COP_HSL_SOUTH,STWPF_SOUTH,WGRPP_SOUTH,GEN_WEST,COP_HSL_WEST,STWPF_WEST,WGRPP_WEST,GEN_NORTH,COP_HSL_NORTH,STWPF_NORTH,WGRPP_NORTH,SYSTEM_WIDE_HSL,DSTFlag
08/02/2026,1,5933.86,6998.7,6143.3,5424.0,338.31,660.4,375.2,286.6,1402.62,1627.7,1429.6,1315.8,1464.23,1540.5,1498.2,1409.1,1643.14,2205.8,1738.0,1384.1,1085.56,964.3,1102.3,1028.4,6137.89,N
08/02/2026,2,5327.43,5970.4,5488.4,4793.1,320.6,451.9,338.0,254.1,1309.75,1449.1,1371.3,1256.9,1289.16,1391.8,1280.1,1192.4,1643.35,1840.4,1697.4,1363.1,764.57,837.2,801.6,726.6,5582.4,N
08/02/2026,3,4591.06,4953.2,4712.6,4032.1,440.0,436.4,449.8,366.3,989.91,1143.0,1037.8,939.4,1089.45,976.0,1080.6,1000.8,1579.59,1624.9,1621.0,1271.7,492.11,772.9,523.4,453.9,4828.72,N
08/02/2026,4,3828.86,4191.3,4132.8,3447.8,395.25,385.3,437.0,346.1,738.43,931.9,768.1,674.9,830.46,821.4,889.0,806.7,1505.93,1495.0,1663.1,1310.1,358.79,557.7,375.6,310.0,4175.15,N
08/02/2026,5,3045.99,3576.4,3240.0,2553.1,391.68,458.4,383.9,292.4,630.86,638.6,675.8,575.5,535.89,660.6,560.5,471.9,1109.44,1439.1,1242.8,901.4,378.12,379.7,377.0,311.9,3274.55,N
08/02/2026,6,2636.25,2981.7,2809.5,2124.3,540.72,389.2,535.1,440.2,392.87,460.2,436.4,339.9,393.04,489.1,419.6,337.9,995.2,1354.7,1093.8,746.1,314.42,288.5,324.6,260.2,2872.5,N
08/02/2026,7,2461.5,2221.1,2561.1,1872.8,617.19,370.3,606.5,501.2,265.69,353.5,273.5,191.7,291.05,308.0,281.0,204.0,1061.9,936.4,1153.6,789.8,225.67,252.9,246.5,186.1,2648.63,N
08/02/2026,8,2265.84,1742.5,2475.8,1785.6,585.39,403.3,629.3,518.2,242.37,196.7,253.9,193.7,211.54,207.5,214.9,150.9,1087.95,731.2,1234.5,845.7,138.59,203.8,143.2,77.1,2592.92,N
08/02/2026,9,1667.92,1236.9,1813.4,1121.4,277.47,356.7,330.6,227.2,379.08,144.0,346.9,260.4,121.01,110.4,121.2,69.6,807.37,512.2,913.4,512.8,82.99,113.6,101.3,51.4,1927.67,N
08/02/2026,10,1337.12,1040.5,1242.2,565.6,198.7,343.3,199.4,99.5,571.8,161.8,522.7,346.5,143.26,91.2,99.8,45.9,408.23,399.1,401.5,73.5,15.13,45.1,18.8,0.2,1341.2,N
08/02/2026,11,1705.61,829.1,1707.8,1018.0,221.25,221.0,230.4,136.4,765.46,185.4,693.6,551.0,377.57,74.5,368.6,265.5,325.49,296.3,389.4,65.0,15.84,51.9,25.8,0.1,1774.35,N
08/02/2026,12,1190.35,782.5,1230.7,569.5,168.29,177.7,183.2,29.4,563.31,271.2,565.0,335.9,400.67,92.8,376.9,195.3,49.93,213.1,96.0,8.9,8.15,27.7,9.6,0.0,1321.59,N
08/02/2026,13,1145.73,944.2,1089.0,458.5,112.35,168.1,129.1,1.4,385.92,344.4,348.9,182.4,551.37,191.0,535.5,265.7,67.93,206.7,43.5,8.9,28.16,34.0,32.0,0.1,1146.62,N
08/02/2026,14,1531.92,970.4,1564.9,875.7,116.13,171.1,132.7,10.3,758.04,443.7,781.1,556.8,542.31,219.4,522.0,297.0,74.21,110.0,85.9,11.0,41.23,26.2,43.2,0.6,1541.63,N
08/02/2026,15,1956.98,1348.4,1964.8,1271.7,133.41,158.0,157.2,54.1,775.25,636.3,775.1,603.2,735.39,385.3,733.2,580.6,229.28,119.3,218.9,27.8,83.65,49.5,80.4,6.0,1995.12,N
08/02/2026,16,2409.37,2130.4,2505.3,1814.8,175.56,186.3,194.3,112.3,1089.67,1240.3,1138.3,1012.4,537.27,438.4,546.2,445.1,488.74,196.7,505.8,198.3,118.13,68.7,120.7,46.7,2479.22,N
08/02/2026,17,2873.75,2577.5,2907.6,2222.5,191.72,243.3,209.9,128.9,1415.45,1242.1,1385.8,1275.6,577.77,653.8,559.7,469.8,560.88,344.2,623.5,286.7,127.93,94.1,128.7,61.5,2878.89,N
08/02/2026,18,3592.63,3462.8,3712.4,3021.6,219.71,353.6,252.0,165.6,1780.59,1489.8,1792.2,1681.8,836.37,720.6,814.2,729.2,599.43,782.4,696.7,351.1,156.53,116.4,157.3,93.9,3607.9,N
08/02/2026,19,3565.59,4105.0,3813.1,3122.6,398.7,489.4,398.3,310.4,1726.12,1479.7,1805.6,1688.9,585.99,823.9,673.8,590.6,749.06,1169.5,807.7,459.9,105.72,142.5,127.7,72.8,3754.32,N
08/02/2026,20,4454.07,5167.9,4167.9,3483.2,896.99,766.6,892.6,801.1,1377.34,1522.1,1203.5,1092.2,786.29,978.2,645.8,569.4,1296.67,1682.4,1318.0,955.8,96.78,218.6,108.0,64.7,4153.26,N
08/02/2026,21,7585.85,6473.1,7888.8,7100.3,1425.09,1376.5,1487.9,1388.8,1615.0,1328.2,1782.9,1666.4,1517.73,846.5,1631.2,1545.5,2827.58,2601.5,2791.8,2362.7,200.45,320.4,195.0,136.9,7510.17,N
08/02/2026,22,9598.97,8635.4,9858.3,8987.0,1970.75,2013.7,2026.4,1916.5,931.99,964.5,1011.4,912.1,1126.21,988.4,1226.1,1129.6,5110.82,4235.5,5158.7,4669.1,459.2,433.3,435.7,359.7,9513.82,N
08/02/2026,23,12197.83,12201.4,12620.9,11644.6,2494.81,2461.8,2658.4,2535.6,446.06,1089.0,519.3,407.3,835.5,1515.9,923.2,820.1,7633.41,6508.2,7748.7,7197.7,788.05,626.5,771.3,683.9,12335.01,N
08/02/2026,24,14835.9,13980.8,15303.9,14237.7,2887.93,2834.5,3137.7,3003.6,281.75,745.8,354.9,233.8,704.89,1114.2,714.1,600.5,9754.17,8368.8,9910.0,9307.6,1207.16,917.5,1187.2,1092.2,15056.24,N
08/03/2026,1,,15283.4,16552.2,15453.8,,3011.2,3210.6,3069.8,,486.8,266.8,159.9,,868.1,787.6,667.6,,9672.2,10965.9,10335.3,,1245.1,1321.3,1221.2,,N
08/03/2026,2,,15901.5,16646.7,15539.3,,3173.3,3322.2,3184.5,,328.0,281.0,147.6,,731.0,673.4,557.5,,10321.2,11027.8,10406.2,,1348.0,1342.3,1243.5,,N
08/03/2026,3,,15526.5,16142.7,15028.1,,3100.9,3327.2,3188.0,,220.6,220.6,87.4,,548.4,548.4,432.5,,10330.6,10700.3,10073.7,,1326.0,1346.2,1246.5,,N
08/03/2026,4,,14787.8,15427.6,14300.0,,3066.4,3320.0,3178.2,,175.3,175.3,46.8,,458.5,458.5,339.9,,9787.0,10153.8,9516.2,,1300.6,1320.0,1218.9,,N
08/03/2026,5,,13678.3,14304.5,13159.7,,2965.9,3244.4,3098.0,,137.0,137.0,22.6,,389.9,389.9,269.3,,8931.8,9261.1,8601.8,,1253.7,1272.1,1168.0,,N
08/03/2026,6,,12011.4,12581.5,11417.2,,2790.7,3070.0,2918.8,,120.7,120.7,14.0,,355.4,355.4,235.1,,7625.3,7899.0,7219.5,,1119.3,1136.4,1029.8,,N
08/03/2026,7,,10439.2,10997.8,9826.9,,2635.4,2907.2,2754.1,,117.6,117.7,13.3,,333.6,333.6,216.6,,6409.6,6681.5,5992.4,,943.0,957.8,850.5,,N
08/03/2026,8,,9562.8,10114.4,8917.4,,2489.2,2757.0,2599.8,,119.1,119.1,15.0,,312.3,312.3,194.5,,5844.0,6114.4,5405.2,,798.2,811.6,702.9,,N
08/03/2026,9,,7769.7,8203.4,7097.5,,2146.1,2384.6,2239.2,,125.0,125.0,21.7,,263.0,263.0,156.2,,4643.6,4830.2,4174.8,,592.0,600.6,505.6,,N
