DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_PANHANDLE,COP_HSL_PANHANDLE,STWPF_PANHANDLE,WGRPP_PANHANDLE,GEN_COASTAL,COP_HSL_COASTAL,STWPF_COASTAL,WGRPP_COASTAL,GEN_SOUTH,COP_HSL_SOUTH,STWPF_SOUTH,WGRPP_SOUTH,GEN_WEST,COP_HSL_WEST,STWPF_WEST,WGRPP_WEST,GEN_NORTH,COP_HSL_NORTH,STWPF_NORTH,WGRPP_NORTH,SYSTEM_WIDE_HSL,DSTFlag
05/17/2026,1,28312.65,29929.3,30808.0,28428.7,2981.26,3943.0,3974.6,3747.9,3196.02,3225.1,3049.2,2627.2,3355.09,3194.5,3411.7,3114.5,16369.71,17112.4,17838.7,16599.6,2410.57,2454.3,2533.8,2339.5,30615.29,N
05/17/2026,2,28181.44,29663.8,30995.1,28446.2,3003.43,3913.0,3972.1,3717.9,3531.81,3200.4,3594.6,3104.2,3164.03,3101.7,3206.2,2899.3,16107.73,16987.1,17681.0,16367.5,2374.44,2461.6,2541.2,2357.3,30887.4,N
05/17/2026,3,27865.09,29059.8,30645.6,27959.9,2985.12,3931.2,3928.9,3645.4,3372.99,2994.5,3729.4,3273.0,3189.91,3047.4,3060.6,2655.0,16013.47,16647.5,17465.7,16105.0,2303.6,2439.2,2461.0,2281.5,30721.73,N
05/17/2026,4,27219.35,28513.8,29805.4,27336.5,3075.73,3914.9,3949.5,3632.6,2954.17,3101.6,3178.8,2839.6,3133.57,2947.9,3168.9,2872.2,15763.21,16163.4,17130.1,15792.6,2292.67,2386.0,2378.1,2199.5,29647.16,N
05/17/2026,5,26509.73,27591.9,28493.4,26033.3,3322.5,3836.0,3903.0,3609.5,2668.83,3008.2,2735.6,2325.0,3015.26,2791.8,3053.0,2774.6,15274.44,15675.5,16470.7,15164.7,2228.7,2280.4,2331.1,2159.5,28412.92,N
05/17/2026,6,25927.8,26700.6,27263.5,24919.0,3573.5,3805.8,3905.1,3658.7,2692.21,2831.9,2716.9,2286.4,2753.82,2832.7,2845.3,2568.0,14935.67,15038.8,15694.2,14450.2,1972.6,2191.4,2102.0,1955.7,27175.48,N
05/17/2026,7,24540.28,25617.9,25720.8,23570.1,3595.65,3731.1,3889.5,3663.7,3014.7,2855.7,2923.9,2508.2,2181.83,2706.9,2395.0,2272.5,13951.56,14247.5,14561.3,13309.4,1796.54,2076.7,1951.1,1816.3,25555.57,N
05/17/2026,8,23871.0,25057.6,25221.8,23059.6,3463.91,3564.8,3834.9,3609.7,3343.95,3143.4,3534.1,3147.4,2576.14,2692.8,2425.5,2114.9,12785.18,13651.0,13572.1,12463.7,1701.82,2005.6,1855.2,1723.9,24978.54,N
05/17/2026,9,23038.18,25504.4,24985.6,22647.9,2911.53,3407.4,3492.5,3265.6,3508.95,3633.2,3634.6,3241.8,3109.03,2749.6,3064.4,2757.3,11823.41,13674.2,12983.7,11773.7,1685.26,2040.0,1810.4,1609.5,24791.35,N
05/17/2026,10,22809.47,25291.4,25047.2,22644.6,2512.9,3149.2,3140.6,2915.5,3603.88,3985.2,3981.2,3578.4,3062.73,2985.6,3291.9,3064.2,11844.16,13130.5,12739.1,11360.8,1785.8,2040.9,1894.4,1725.7,25275.73,N
05/17/2026,11,21760.97,23625.3,24546.8,22212.3,1975.29,2737.6,2745.6,2464.8,3610.22,4035.7,4266.3,3952.4,3023.37,3134.5,3361.9,3141.1,11336.47,11756.2,12262.7,10894.9,1815.62,1961.3,1910.3,1759.1,24748.86,N
05/17/2026,12,21337.09,22875.7,24099.0,21840.1,1711.69,2642.1,2554.7,2286.7,3680.6,4146.1,4415.7,4173.2,3101.96,3191.6,3327.6,3124.6,10908.43,10853.3,11738.1,10385.3,1934.41,2042.6,2062.9,1870.3,24155.82,N
05/17/2026,13,20256.7,22888.2,23216.6,21269.8,1400.29,2693.2,2406.3,2155.9,3667.03,4302.2,4369.4,4186.0,2931.93,3139.1,3258.1,3055.0,10251.6,10606.6,11054.6,9817.2,2005.85,2147.1,2128.2,2055.7,22983.35,N
05/17/2026,14,20046.13,23745.7,23203.9,21139.7,1587.96,2953.9,2773.5,2458.5,3643.45,4411.1,4303.7,4118.6,2729.73,3080.5,3057.7,2874.8,9911.39,11087.3,10864.5,9624.2,2173.6,2212.9,2204.5,2063.6,22922.22,N
05/17/2026,15,20602.47,24532.4,23983.8,21770.2,1767.77,3187.4,3290.6,2989.7,3635.72,4387.3,4289.4,4004.2,2797.24,3019.8,2964.3,2748.5,10071.04,11657.4,10959.2,9700.4,2330.7,2280.5,2480.3,2327.4,23680.07,N
05/17/2026,16,21779.87,25419.2,25119.7,22706.0,1751.47,3440.4,3261.4,3001.5,3683.49,4351.3,4266.5,3927.9,3067.05,2887.2,2993.1,2660.1,10994.83,12393.3,12095.7,10754.5,2283.03,2347.0,2503.0,2362.0,24895.66,N
05/17/2026,17,22803.92,26807.7,26631.3,24286.3,1539.64,3650.8,3348.3,3129.6,3668.47,4320.7,4237.8,3935.7,3216.35,2999.0,3284.6,3005.7,12153.44,13375.1,13276.2,11882.8,2226.02,2462.1,2484.4,2332.5,26485.48,N
05/17/2026,18,24126.89,27631.5,28644.5,26096.4,1644.78,3463.7,3423.5,3166.4,3743.74,4231.2,4224.0,3864.5,3247.44,3116.0,3387.2,3135.7,13351.18,14357.7,15164.5,13620.4,2139.75,2462.9,2445.3,2309.4,28456.05,N
05/17/2026,19,25496.69,28392.1,29942.0,27306.7,1610.07,3478.2,3451.0,3238.9,3761.78,4068.5,4247.9,3864.1,3341.07,3273.2,3326.3,3008.9,14580.99,15129.6,16455.7,14905.9,2202.78,2442.6,2461.1,2288.9,29794.26,N
05/17/2026,20,26509.21,28888.1,30888.5,28125.0,2072.94,3428.8,3471.2,3201.4,3628.64,3918.1,4017.7,3659.1,3454.19,3351.3,3505.7,3184.7,15290.96,15826.0,17480.1,15815.7,2062.48,2363.9,2413.8,2264.1,30806.8,N
05/17/2026,21,27857.88,29537.4,30698.6,28273.9,2989.39,3330.4,3442.7,3145.1,3489.85,3764.5,3838.4,3466.8,3228.87,3374.0,3287.2,3056.8,16281.4,16715.9,17773.9,16362.1,1868.37,2352.6,2356.4,2243.1,30504.29,N
05/17/2026,22,28020.28,30462.6,30525.4,28268.0,3005.5,3434.9,3444.3,3185.3,3220.88,3756.3,3514.8,3221.0,3136.89,3444.3,3260.6,3087.4,16631.44,17481.6,17982.9,16640.7,2025.57,2345.5,2322.8,2133.6,30213.3,N
05/17/2026,23,28172.33,30344.7,30189.0,28158.3,3266.37,3525.1,3674.4,3497.5,2920.41,3656.4,3058.2,2797.8,3171.4,3297.7,3201.5,2969.5,16722.04,17496.2,17897.9,16712.4,2092.11,2369.3,2357.0,2181.1,29714.74,N
05/17/2026,24,28615.66,30316.6,31110.8,28784.8,3181.65,3503.9,3799.9,3500.9,3284.93,3476.5,3621.0,3254.0,3484.87,3348.7,3480.4,3169.0,16473.27,17620.7,17833.9,16657.3,2190.94,2366.8,2375.6,2203.6,30782.97,N
05/18/2026,1,,30097.5,31464.8,29274.8,,3736.1,3814.3,3527.3,,3506.5,3956.7,3688.9,,3350.6,3524.5,3250.2,,17096.7,17705.0,16531.6,,2407.6,2464.3,2276.8,,N
05/18/2026,2,,30247.7,31340.4,28976.7,,3788.9,3843.9,3555.5,,3751.3,3935.0,3705.5,,3440.5,3440.9,3080.0,,16858.7,17653.5,16372.2,,2408.3,2467.1,2263.5,,N
