DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_PANHANDLE,COP_HSL_PANHANDLE,STWPF_PANHANDLE,WGRPP_PANHANDLE,GEN_COASTAL,COP_HSL_COASTAL,STWPF_COASTAL,WGRPP_COASTAL,GEN_SOUTH,COP_HSL_SOUTH,STWPF_SOUTH,WGRPP_SOUTH,GEN_WEST,COP_HSL_WEST,STWPF_WEST,WGRPP_WEST,GEN_NORTH,COP_HSL_NORTH,STWPF_NORTH,WGRPP_NORTH,SYSTEM_WIDE_HSL,DSTFlag
05/30/2026,1,25173.79,24014.9,26008.5,24928.7,3572.61,3392.6,3806.7,3674.6,1336.91,997.1,1279.5,1125.2,2573.87,2266.6,2573.6,2457.8,15307.9,15214.4,15957.1,15366.0,2382.5,2144.2,2391.6,2305.1,26125.16,N
05/30/2026,2,24971.38,24075.4,25680.5,24596.5,3452.53,3439.0,3697.7,3565.1,1746.19,1041.0,1694.1,1539.1,2495.41,2183.4,2487.9,2371.9,14986.99,15291.8,15510.2,14916.7,2290.26,2120.2,2290.6,2203.7,25808.0,N
05/30/2026,3,24649.59,23509.2,25399.5,24312.0,3524.71,3583.4,3786.2,3653.3,1677.14,1079.2,1716.3,1560.4,2263.33,2049.3,2252.4,2136.0,15036.27,14723.1,15489.6,14894.0,2148.14,2074.2,2155.0,2068.3,25563.74,N
05/30/2026,4,24159.03,23152.9,24976.1,23880.2,3518.55,3626.9,3836.0,3701.8,1387.2,1164.0,1417.8,1260.6,1990.75,1929.0,2041.4,1923.7,15202.32,14405.8,15614.1,15014.9,2060.21,2027.2,2066.8,1979.2,25124.91,N
05/30/2026,5,23063.44,22516.4,23930.8,22797.1,3417.54,3618.0,3715.9,3577.5,1073.9,1059.8,1145.6,982.9,1683.97,1769.9,1706.0,1584.7,14878.56,14147.8,15386.0,14765.6,2009.47,1920.9,1977.3,1886.4,24087.58,N
05/30/2026,6,21812.01,21853.9,22711.3,21566.2,3344.78,3542.7,3643.0,3502.6,736.47,889.5,785.4,623.9,1559.19,1627.3,1546.8,1423.6,14255.15,13975.1,14817.0,14188.6,1916.42,1819.3,1919.1,1827.5,22811.75,N
05/30/2026,7,20355.79,20733.1,21131.2,19983.9,3155.83,3317.2,3458.6,3316.5,533.29,696.6,591.6,430.9,1584.12,1423.9,1546.4,1421.4,13431.98,13552.0,13819.2,13192.6,1650.57,1743.4,1715.4,1622.5,21292.86,N
05/30/2026,8,18560.39,19185.2,19353.2,18220.8,2745.38,3008.7,3078.7,2936.6,314.52,537.8,339.2,197.7,1681.34,1287.2,1652.9,1529.5,12535.13,12656.9,12946.4,12314.0,1284.02,1694.6,1336.0,1243.0,19578.07,N
05/30/2026,9,16478.35,17703.5,17045.7,15942.9,2373.65,2698.6,2530.7,2387.9,249.93,422.1,230.4,114.0,1441.7,1294.4,1501.4,1385.2,11310.66,11759.4,11677.9,11043.6,1102.41,1529.0,1105.3,1012.2,17266.17,N
05/30/2026,10,16380.6,16990.2,16865.7,15764.5,2339.45,2554.9,2571.1,2432.4,490.56,357.9,503.3,367.6,1191.63,1370.9,1226.1,1108.9,11044.49,11368.5,11284.9,10666.2,1314.47,1338.0,1280.3,1189.4,17028.06,N
