DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_PANHANDLE,COP_HSL_PANHANDLE,STWPF_PANHANDLE,WGRPP_PANHANDLE,GEN_COASTAL,COP_HSL_COASTAL,STWPF_COASTAL,WGRPP_COASTAL,GEN_SOUTH,COP_HSL_SOUTH,STWPF_SOUTH,WGRPP_SOUTH,GEN_WEST,COP_HSL_WEST,STWPF_WEST,WGRPP_WEST,GEN_NORTH,COP_HSL_NORTH,STWPF_NORTH,WGRPP_NORTH,SYSTEM_WIDE_HSL,DSTFlag
02/23/2026,1,14042.58,13567.9,14693.8,13673.6,3284.17,3147.1,3585.1,3453.2,1716.78,1544.4,1717.1,1567.3,1319.9,1366.1,1341.1,1268.0,7188.97,6942.0,7522.1,6941.6,532.76,568.3,528.4,443.5,14687.54,N
02/23/2026,2,13833.49,13871.8,14378.9,13361.5,2976.71,3102.6,3257.3,3126.6,1777.9,1700.9,1752.0,1601.3,1235.64,1375.7,1225.1,1152.0,7305.14,7092.8,7597.5,7020.2,538.1,599.8,547.0,461.4,14456.81,N
02/23/2026,3,14781.27,14177.6,15285.9,14263.6,2835.69,3037.9,3134.1,3005.8,2124.17,1823.8,2076.6,1925.8,1362.51,1290.2,1341.2,1250.8,7729.92,7320.5,8057.4,7488.6,728.98,705.2,676.6,592.6,15290.84,N
02/23/2026,4,15622.3,14108.1,16146.9,15083.3,2717.41,2948.0,3012.7,2879.7,2395.4,2008.8,2420.8,2264.8,1621.71,1300.0,1573.8,1479.6,7869.4,7209.5,8142.9,7549.7,1018.38,641.8,996.7,909.5,16227.4,N
02/23/2026,5,15889.85,15397.0,16474.3,15402.3,2650.15,2899.1,2936.3,2801.2,2460.99,2396.1,2429.9,2272.0,1934.88,1607.4,1847.0,1751.4,7909.03,7699.9,8305.1,7709.0,934.8,794.5,956.0,868.7,16606.59,N
02/23/2026,6,16123.1,14809.5,16694.8,15619.2,2638.89,2745.0,2929.4,2794.3,2545.75,2322.5,2516.9,2358.0,2198.9,1618.4,2161.7,2065.9,7948.3,7278.4,8292.4,7694.8,791.26,845.2,794.4,706.2,16858.53,N
02/23/2026,7,16196.94,14822.6,16824.8,15748.7,2781.67,2718.3,3037.5,2900.2,2410.32,2134.1,2412.4,2251.1,2182.58,1762.0,2156.2,2058.7,7980.25,7398.0,8387.7,7797.6,842.12,810.2,831.0,741.1,16973.79,N
02/23/2026,8,15456.61,14223.9,16212.9,15155.4,2814.34,2720.3,3072.3,2937.1,2113.69,2116.3,2169.1,2010.4,2065.79,1761.8,2071.4,1975.3,7738.37,7012.7,8166.1,7580.7,724.42,612.8,734.0,651.9,16452.34,N
02/23/2026,9,11815.89,12094.3,13076.2,12088.2,2607.87,2586.4,2989.7,2863.4,1119.49,1612.8,1204.5,1056.9,1429.78,1410.6,1435.3,1345.5,6212.1,6049.8,6953.9,6400.7,446.65,434.7,492.8,421.7,13396.58,N
02/23/2026,10,9880.06,10180.8,10578.4,9658.7,2274.11,2388.0,2670.8,2550.5,1210.76,1280.2,1136.7,998.1,1064.07,1064.3,1149.5,1064.3,5164.2,5160.8,5443.8,4930.3,166.92,287.5,177.6,115.5,10811.32,N
