DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_PANHANDLE,COP_HSL_PANHANDLE,STWPF_PANHANDLE,WGRPP_PANHANDLE,GEN_COASTAL,COP_HSL_COASTAL,STWPF_COASTAL,WGRPP_COASTAL,GEN_SOUTH,COP_HSL_SOUTH,STWPF_SOUTH,WGRPP_SOUTH,GEN_WEST,COP_HSL_WEST,STWPF_WEST,WGRPP_WEST,GEN_NORTH,COP_HSL_NORTH,STWPF_NORTH,WGRPP_NORTH,SYSTEM_WIDE_HSL,DSTFlag
05/13/2026,1,20498.15,19786.2,20969.4,19813.4,2701.94,2954.3,2987.6,2843.3,391.28,349.2,420.5,267.8,1717.78,1627.0,1652.6,1521.2,14050.29,13407.8,14305.2,13660.9,1636.86,1447.9,1603.5,1520.2,21000.6,N
05/13/2026,2,20607.69,19337.6,20952.8,19795.3,2515.33,2612.4,2653.1,2505.5,248.64,339.6,277.2,147.4,1820.34,1494.8,1803.7,1671.7,14177.52,13251.8,14386.6,13728.6,1845.86,1639.0,1832.2,1742.1,21092.54,N
05/13/2026,3,19879.8,18571.8,20338.6,19191.4,2558.34,2384.0,2692.9,2536.7,124.72,248.3,146.4,53.4,1711.33,1439.5,1698.5,1566.2,13583.11,12810.8,13914.1,13240.6,1902.3,1689.2,1886.7,1794.5,20517.64,N
05/13/2026,4,18420.75,17954.4,18934.5,17795.8,2594.92,2271.2,2762.3,2604.6,67.54,132.0,99.8,26.2,1433.76,1391.5,1461.7,1328.3,12436.77,12469.0,12726.3,12045.6,1887.76,1690.7,1884.4,1791.1,19165.09,N
05/13/2026,5,16508.75,16206.7,16987.3,15891.3,2288.03,2027.2,2496.8,2337.2,19.33,60.8,38.0,10.7,1161.43,1238.1,1157.0,1027.8,11290.77,11291.3,11533.9,10848.4,1749.19,1589.3,1761.6,1667.2,17274.68,N
05/13/2026,6,14555.9,13913.7,15092.7,14058.2,1771.66,1781.1,1895.2,1748.2,2.78,37.6,19.6,7.7,1074.64,993.7,1071.7,946.6,10204.13,9682.6,10599.8,9942.2,1502.69,1418.7,1506.4,1413.5,15376.46,N
05/13/2026,7,12217.63,11525.3,12780.9,11811.2,1284.4,1476.2,1439.7,1304.6,0.25,10.8,13.0,4.5,911.4,737.0,908.3,790.2,8839.22,8235.2,9217.9,8601.3,1182.36,1066.1,1202.0,1110.6,13073.63,N
05/13/2026,8,10123.79,9466.4,10605.4,9691.4,788.44,979.6,923.8,807.3,0.21,4.1,13.2,5.2,764.32,647.2,782.8,668.8,7761.66,7032.9,8046.6,7460.1,809.16,802.6,839.0,750.0,10948.64,N
05/13/2026,9,6426.96,6568.6,7019.2,6191.1,384.97,560.2,466.8,366.2,0.25,4.9,12.6,4.8,382.71,472.3,423.2,331.1,5226.84,5072.9,5649.5,5107.2,432.19,458.3,467.1,381.8,7453.74,N
05/13/2026,10,3894.85,4719.5,3616.4,3616.4,218.1,356.6,172.0,172.0,0.0,6.9,2.4,2.4,159.0,350.3,77.7,77.7,3279.86,3794.3,3199.3,3199.3,237.89,211.4,165.0,165.0,4517.88,N
05/13/2026,11,2091.66,3246.2,1687.1,1687.1,189.23,206.4,125.1,125.1,0.91,9.0,0.4,0.4,174.66,166.3,93.7,93.7,1610.39,2748.1,1399.0,1399.0,116.47,116.4,68.9,68.9,2534.43,N
05/13/2026,12,1337.03,1748.5,708.8,708.8,233.39,71.3,117.4,117.4,15.08,3.0,0.1,0.1,111.97,20.6,22.5,22.5,959.34,1625.2,567.7,567.7,17.25,28.4,1.1,1.1,1516.63,N
05/13/2026,13,2042.83,2001.1,2035.8,1242.9,373.7,245.8,364.0,202.0,34.68,61.5,50.2,5.3,49.96,103.4,56.9,6.3,1574.13,1542.6,1557.8,1029.3,10.36,47.8,6.9,0.0,2014.08,N
05/13/2026,14,3508.8,2412.3,3585.5,2796.5,700.92,391.3,699.5,568.7,92.71,203.1,116.1,40.4,42.46,75.9,47.0,9.5,2621.05,1725.3,2678.2,2160.9,51.66,16.7,44.7,17.0,3503.61,N
05/13/2026,15,4786.92,3529.3,4922.7,4138.7,1012.9,649.8,1068.2,957.3,211.39,383.1,247.2,148.0,80.49,86.3,76.2,22.7,3405.18,2376.2,3453.3,2960.1,76.96,33.9,77.8,50.6,4857.5,N
05/13/2026,16,5981.13,5206.2,6230.8,5423.2,1226.83,977.2,1355.8,1246.7,318.54,572.3,351.7,234.6,159.14,160.6,154.1,78.6,4169.09,3402.8,4265.0,3793.8,107.53,93.3,104.2,69.5,6104.33,N
05/13/2026,17,7256.44,6662.1,7519.3,6673.3,1405.03,1333.2,1485.0,1375.5,509.54,728.2,545.1,421.5,250.25,291.7,260.0,175.6,4911.36,4172.3,5056.3,4582.6,180.26,136.7,172.9,118.1,7400.89,N
05/13/2026,18,8878.39,8360.8,9179.1,8302.2,1843.08,1640.1,2001.0,1888.3,693.69,830.6,705.5,577.8,316.87,464.0,336.4,248.7,5800.28,5235.8,5911.8,5422.5,224.47,190.3,224.4,164.9,8992.51,N
05/13/2026,19,10740.64,10357.4,11098.4,10172.4,2141.9,2080.2,2309.1,2191.1,854.21,918.3,872.6,739.6,457.32,676.3,460.4,360.9,7004.78,6363.2,7160.6,6649.3,282.43,319.4,295.7,231.5,10874.26,N
05/13/2026,20,13259.24,12503.3,13588.0,12592.5,2544.53,2534.5,2620.0,2494.5,1020.06,948.0,1031.7,889.7,752.02,975.9,758.2,647.0,8548.83,7586.5,8780.5,8234.2,393.8,458.4,397.6,327.1,13326.73,N
05/13/2026,21,15937.91,14887.9,15987.8,14925.6,2739.41,2840.7,2874.9,2741.1,1038.05,935.7,1066.7,915.9,1396.99,1314.1,1301.9,1183.6,10075.59,9106.7,10086.3,9505.9,687.87,690.7,658.0,579.1,15797.32,N
05/13/2026,22,20240.98,18396.2,20466.3,19314.2,3230.62,3169.1,3396.0,3251.0,938.22,939.8,963.2,799.3,2305.95,1807.1,2257.9,2129.8,12563.34,11445.0,12686.8,12057.6,1202.85,1035.2,1162.4,1076.5,20162.64,N
05/13/2026,23,23367.64,20608.1,23869.6,22727.2,3576.61,3307.6,3839.3,3695.8,1002.28,972.5,1034.1,871.8,2608.76,2068.5,2608.4,2481.1,14477.58,12914.7,14712.7,14088.7,1702.41,1344.8,1675.1,1589.8,23692.72,N
05/13/2026,24,24263.42,22843.2,24987.2,23872.5,3562.14,3699.1,3802.9,3662.7,956.33,954.9,1011.3,852.4,2383.61,2258.0,2396.8,2273.3,15426.51,14327.3,15849.1,15240.1,1934.83,1603.9,1927.1,1844.0,24980.76,N
05/14/2026,1,,24138.2,24960.7,23845.3,,3855.0,3813.0,3672.3,,1074.7,884.4,725.3,,2350.7,2256.8,2132.4,,15014.4,15955.1,15347.0,,1843.4,2051.4,1968.3,,N
05/14/2026,2,,23732.6,24700.7,23576.1,,3727.2,3750.8,3608.8,,949.1,858.4,697.5,,2069.1,2121.3,1995.3,,15081.6,15911.2,15299.9,,1905.6,2059.0,1974.6,,N
05/14/2026,3,,23309.0,24081.3,22927.5,,3635.9,3685.9,3539.7,,795.0,795.0,629.8,,1933.9,1943.9,1814.8,,14968.3,15655.5,15028.5,,1975.9,2001.0,1914.7,,N
05/14/2026,4,,22624.3,23507.2,22309.8,,3524.2,3680.0,3528.4,,711.3,711.3,541.4,,1780.2,1780.2,1646.2,,14681.9,15384.2,14732.2,,1926.7,1951.5,1861.6,,N
05/14/2026,5,,21753.6,22631.7,21368.3,,3480.0,3637.7,3477.4,,593.5,593.5,416.5,,1626.8,1626.8,1485.4,,14222.8,14917.6,14228.0,,1830.5,1856.1,1761.0,,N
05/14/2026,6,,20401.9,21262.1,19939.1,,3406.9,3561.1,3393.0,,477.4,477.4,296.0,,1471.5,1471.5,1322.6,,13419.8,14102.5,13377.7,,1626.3,1649.6,1549.8,,N
05/14/2026,7,,19292.7,20061.4,18684.0,,3333.5,3480.1,3303.8,,401.4,401.4,219.9,,1348.0,1348.0,1192.4,,12727.0,13331.3,12571.5,,1482.8,1500.6,1396.4,,N
05/14/2026,8,,17793.4,18494.4,17027.7,,3114.9,3239.3,3050.2,,332.1,332.1,147.3,,1191.9,1191.9,1024.4,,11786.7,12355.6,11542.3,,1367.8,1375.5,1263.5,,N
05/14/2026,9,,16170.6,16843.5,15335.6,,2834.1,2970.2,2774.2,,259.4,259.4,74.7,,990.0,990.0,820.2,,10946.8,11477.8,10636.5,,1140.3,1146.1,1030.0,,N
05/14/2026,10,,15487.4,16202.4,14661.3,,2650.1,2817.6,2618.8,,309.1,309.1,109.4,,886.3,886.3,716.1,,10674.2,11221.7,10366.9,,967.7,967.7,850.1,,N
05/14/2026,11,,15487.6,16166.9,14589.4,,2431.2,2598.3,2397.1,,415.2,415.2,200.2,,851.1,851.1,674.5,,10816.8,11329.0,10463.5,,973.3,973.3,854.1,,N
05/14/2026,12,,15610.8,16138.5,14528.5,,2191.1,2314.0,2110.1,,457.7,457.7,231.4,,850.4,860.2,679.8,,11058.2,11451.3,10573.0,,1053.4,1055.3,934.2,,N
05/14/2026,13,,16512.5,16982.3,15326.1,,2052.8,2119.1,1910.0,,601.0,601.0,365.3,,938.3,950.1,765.6,,11730.3,12114.9,11211.6,,1190.1,1197.2,1073.6,,N
05/14/2026,14,,17951.1,18417.5,16691.7,,1968.4,2014.4,1797.3,,929.3,929.3,683.6,,1078.1,1092.8,901.2,,12609.7,13006.0,12063.0,,1365.6,1375.0,1246.6,,N
05/14/2026,15,,19793.7,20285.4,18474.8,,1998.6,2046.8,1819.5,,1443.2,1443.2,1185.4,,1272.9,1291.9,1090.7,,13521.9,13936.9,12947.9,,1557.1,1566.6,1431.3,,N
05/14/2026,16,,21840.2,22359.4,20524.6,,2169.7,2219.7,1989.2,,1978.5,1978.5,1717.4,,1554.0,1579.2,1374.6,,14373.3,14806.9,13804.8,,1764.7,1775.1,1638.6,,N
05/14/2026,17,,23584.7,24140.3,22437.1,,2256.4,2306.4,2092.4,,2371.1,2371.1,2128.7,,1900.9,1931.4,1741.8,,15090.9,15553.9,14623.5,,1965.4,1977.5,1850.7,,N
05/14/2026,18,,24911.9,25546.9,24010.5,,2333.3,2383.3,2191.2,,2766.9,2801.8,2576.3,,2238.2,2274.7,2104.4,,15515.9,15990.2,15155.2,,2057.6,2096.9,1983.4,,N
05/14/2026,19,,25850.7,26525.6,25087.6,,2613.1,2663.1,2484.3,,2893.9,2931.2,2721.1,,2506.8,2552.7,2393.8,,15721.9,16226.2,15442.3,,2115.0,2152.4,2046.1,,N
05/14/2026,20,,25787.0,26442.1,24982.2,,2562.4,2612.4,2430.7,,2787.8,2823.2,2609.4,,2711.0,2759.1,2598.3,,15579.0,16067.6,15271.5,,2146.8,2179.8,2072.3,,N
05/14/2026,21,,25779.3,26423.5,24953.0,,2649.3,2699.3,2516.0,,2575.5,2607.8,2392.8,,2875.6,2923.0,2761.2,,15473.3,15957.3,15155.2,,2205.6,2236.1,2127.8,,N
05/14/2026,22,,26695.1,27355.3,25950.2,,3170.9,3224.8,3049.8,,2430.8,2462.0,2256.5,,2973.3,3020.4,2865.5,,15826.1,16323.2,15556.9,,2294.0,2324.9,2221.5,,N
05/14/2026,23,,27578.4,28280.5,26936.1,,3552.7,3617.8,3450.1,,2359.2,2388.2,2191.6,,2980.7,3026.5,2878.4,,16335.4,16865.8,16133.0,,2350.4,2382.2,2283.0,,N
05/14/2026,24,,27764.2,28591.8,27261.2,,3646.9,3806.5,3640.5,,2280.2,2308.1,2113.5,,2946.1,2989.9,2843.2,,16540.1,17107.3,16382.1,,2350.9,2380.0,2281.9,,N
