DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_PANHANDLE,COP_HSL_PANHANDLE,STWPF_PANHANDLE,WGRPP_PANHANDLE,GEN_COASTAL,COP_HSL_COASTAL,STWPF_COASTAL,WGRPP_COASTAL,GEN_SOUTH,COP_HSL_SOUTH,STWPF_SOUTH,WGRPP_SOUTH,GEN_WEST,COP_HSL_WEST,STWPF_WEST,WGRPP_WEST,GEN_NORTH,COP_HSL_NORTH,STWPF_NORTH,WGRPP_NORTH,SYSTEM_WIDE_HSL,DSTFlag
03/22/2026,1,26436.65,30735.5,30857.7,28686.3,2991.71,3855.5,4001.7,3721.7,2606.03,2912.4,2620.7,2280.7,3092.49,3224.9,3158.0,2916.2,15664.13,17906.7,18288.2,17125.8,2082.29,2836.0,2789.1,2641.9,30821.51,N
03/22/2026,2,26213.2,30445.1,30860.9,28790.1,2985.48,3904.1,4040.9,3800.7,2609.47,2753.3,2667.9,2308.4,2880.56,3115.7,3040.6,2810.8,15656.67,17853.7,18328.9,17231.1,2081.02,2818.3,2782.6,2639.1,30762.11,N
03/22/2026,3,25997.91,30233.5,30460.0,28199.1,3046.66,3896.1,4123.6,3850.0,2413.21,2581.4,2477.0,2106.1,2842.59,2996.1,2882.1,2612.2,15608.81,17957.2,18214.6,17019.0,2086.64,2802.7,2762.7,2611.8,30401.35,N
03/22/2026,4,25393.1,29912.2,30388.2,28143.6,2655.88,3843.3,4101.6,3855.3,2372.12,2534.9,2399.0,1995.2,2857.41,2907.9,2847.7,2567.5,15483.45,17836.8,18275.1,17112.0,2024.24,2789.3,2764.8,2613.6,30201.25,N
03/22/2026,5,25276.08,29198.0,30097.5,27864.0,2597.34,3822.6,4056.4,3834.7,2255.03,2369.8,2256.6,1864.7,2955.58,2796.7,2908.9,2585.7,15382.06,17441.5,18112.1,16974.2,2086.07,2767.4,2763.5,2604.7,30010.11,N
03/22/2026,6,25310.69,28924.5,29779.8,27468.3,2533.74,3691.5,3829.3,3656.4,2356.03,2321.0,2310.1,1864.9,3057.32,2802.6,3001.8,2664.9,15278.48,17355.3,17879.7,16681.5,2085.12,2754.1,2758.9,2600.6,29685.52,N
03/22/2026,7,25156.32,28425.6,29310.4,27082.7,2378.92,3539.8,3467.6,3287.3,2481.26,2259.6,2474.6,2049.9,2931.32,2800.8,3011.3,2750.1,15281.26,17071.6,17614.8,16418.9,2083.56,2753.8,2742.1,2576.5,29164.37,N
03/22/2026,8,25248.84,28188.3,28797.5,26535.2,2464.51,3375.4,3326.5,3149.7,2343.34,2381.4,2420.6,2039.6,2909.1,2812.3,2832.7,2502.6,15445.62,16870.8,17482.6,16266.9,2086.27,2748.4,2735.1,2576.4,28759.21,N
03/22/2026,9,22871.24,27220.7,28239.5,26162.1,1409.46,3131.4,3133.7,2949.9,1870.01,2379.8,2106.6,1796.8,2719.55,2628.5,2912.6,2612.5,14686.72,16377.7,17347.6,16186.6,2185.5,2703.3,2739.0,2616.3,28071.76,N
03/22/2026,10,20681.16,26097.2,25882.8,23988.5,1211.53,2811.9,2891.8,2715.0,1924.01,2648.8,1783.1,1361.5,2463.89,2398.5,2633.8,2274.5,13086.64,15555.1,15956.5,15112.1,1995.09,2682.9,2617.6,2525.4,25730.13,N
03/22/2026,11,20120.77,25437.3,25966.6,23562.4,994.06,2768.6,2637.1,2438.5,2610.1,2604.9,3155.1,2547.6,2298.66,2390.6,2649.1,2370.7,12299.45,14988.2,14954.7,13747.7,1918.5,2685.0,2570.6,2457.9,25851.02,N
03/22/2026,12,18389.12,24056.2,24940.3,23164.0,1085.35,2945.2,2997.4,2687.6,2210.65,2289.9,2859.6,2667.2,1945.71,2166.3,2235.9,2026.8,11200.8,14047.5,14255.7,13287.4,1946.61,2607.3,2591.7,2495.0,24551.69,N
03/22/2026,13,17562.22,23222.5,23012.9,21321.2,1200.73,3016.4,3113.2,2870.7,2193.58,2764.2,2419.8,2116.0,1816.67,2057.6,2011.9,1744.2,10398.39,12810.9,12885.4,12065.7,1952.85,2573.4,2582.6,2524.6,22811.72,N
03/22/2026,14,17419.9,22061.6,21756.4,20234.3,1492.14,3290.4,3397.0,3223.9,2470.67,2787.1,2494.4,2171.9,1689.88,1900.2,1845.7,1630.2,9765.24,11524.3,11531.9,10746.7,2001.97,2559.6,2487.4,2461.6,21557.44,N
03/22/2026,15,17259.79,20773.8,21184.7,19400.2,1793.25,3529.0,3747.7,3625.0,2488.35,2784.6,2602.4,2313.6,1512.88,1803.1,1584.4,1329.5,9490.6,10142.7,10806.9,9735.0,1974.71,2514.4,2443.3,2397.1,21084.48,N
03/22/2026,16,17141.83,20157.9,20672.0,18849.3,2090.35,3811.1,3876.8,3796.1,2712.26,3044.2,2901.9,2577.7,1479.64,1709.9,1525.9,1251.6,8997.99,9234.1,10118.8,9052.2,1861.59,2358.6,2248.6,2171.7,20575.4,N
03/22/2026,17,17351.24,20321.5,21136.8,19128.6,1955.17,3989.5,3945.3,3884.0,2822.87,3201.6,3279.0,2991.3,1477.17,1639.8,1540.3,1273.7,9413.53,9376.2,10309.7,9019.0,1682.5,2114.4,2062.5,1960.6,21131.74,N
03/22/2026,18,18200.79,21832.4,22642.6,20439.7,1696.76,4045.6,3984.9,3938.5,2956.14,3375.2,3555.2,3328.1,1501.7,1769.3,1613.8,1340.3,10377.34,10722.3,11655.0,10087.0,1668.85,1920.0,1833.7,1745.8,22659.15,N
03/22/2026,19,20732.8,24135.4,24978.8,22864.6,1854.34,4046.3,3996.2,3918.2,3147.16,3455.1,3661.0,3424.3,1695.42,1949.9,1705.9,1411.0,12183.87,12731.2,13506.6,12097.5,1852.01,1952.9,2109.1,2013.6,24878.04,N
03/22/2026,20,23880.51,26221.1,26967.7,24221.3,2820.41,3933.3,4012.3,3755.7,2901.25,3373.1,3415.3,3078.5,2125.22,2317.2,2170.6,1777.6,14316.46,14484.8,15201.2,13579.1,1717.17,2112.7,2168.3,2030.4,26781.93,N
03/22/2026,21,25458.0,28085.7,28994.2,26647.7,3121.31,3879.9,4039.7,3771.2,2672.62,3291.4,3049.4,2709.3,2420.39,2671.7,2607.5,2319.7,15305.1,15826.8,16834.1,15604.0,1938.58,2415.9,2463.5,2243.5,28926.05,N
03/22/2026,22,25955.89,29046.5,29979.6,28164.7,3332.06,3850.0,4039.0,3857.0,2498.5,3087.2,2751.4,2473.1,2807.41,2942.1,3101.1,2848.9,15363.49,16767.0,17503.5,16531.5,1954.43,2400.2,2584.6,2454.2,29634.06,N
03/22/2026,23,25856.67,28471.0,29806.1,27498.0,3550.9,3817.7,4059.2,3797.8,2469.04,2775.1,2512.3,2140.7,2750.6,2965.9,3058.7,2781.7,15207.56,16677.4,17694.2,16439.9,1878.57,2234.9,2481.7,2337.9,29738.18,N
03/22/2026,24,24939.12,27523.3,27908.0,26255.0,3589.21,3668.5,3947.5,3663.8,2426.3,2471.3,2452.8,2081.2,2745.61,3022.5,2890.1,2702.2,14338.56,16164.7,16281.5,15614.2,1839.44,2196.3,2336.1,2193.6,27433.76,N
