DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
01/18/2026,1,0.18,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.65,N
01/18/2026,2,0.13,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,N
01/18/2026,3,0.12,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,N
01/18/2026,4,0.21,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,N
01/18/2026,5,0.09,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,N
01/18/2026,6,0.09,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,N
01/18/2026,7,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,N
01/18/2026,8,707.93,673.6,812.6,882.2,10.6,12.7,14.4,17.0,3.03,2.9,2.8,2.7,4.09,4.1,5.4,5.2,503.84,481.0,576.9,624.1,105.52,89.7,117.3,125.8,80.85,83.2,95.8,107.4,269.26,N
01/18/2026,9,11808.39,11472.9,10390.9,10861.0,914.71,920.4,786.6,850.5,351.11,538.4,508.4,531.1,1160.13,1103.3,948.8,987.4,6341.56,5954.7,5482.1,5692.8,1550.7,1416.9,1356.6,1411.6,1490.18,1539.2,1308.4,1387.6,9127.24,N
01/18/2026,10,25902.09,25089.9,24976.0,24743.8,2479.3,2406.4,2406.9,2381.8,1494.85,1698.7,1540.4,1556.3,3806.81,3544.7,3660.0,3608.6,11837.01,11305.9,11451.1,11340.0,2925.39,2732.8,2834.5,2819.4,3358.73,3401.4,3083.1,3037.7,25059.35,N
01/18/2026,11,27500.98,26930.5,28370.1,27488.4,2801.32,2691.6,2903.7,2798.4,1786.46,1980.4,1962.4,1908.1,4352.79,4045.4,4505.8,4312.7,11924.2,11640.5,12149.5,11825.4,2965.12,2929.1,3186.4,3125.9,3671.09,3643.5,3662.3,3517.9,28114.99,N
01/18/2026,12,26253.99,26448.0,26951.3,25983.1,2505.71,2660.0,2652.9,2478.5,1873.12,1847.6,1897.2,1835.5,3852.56,4043.9,4261.3,4075.5,11588.11,11419.1,11537.9,11204.7,2904.72,2958.3,3087.4,3018.3,3529.77,3519.1,3514.6,3370.6,27158.6,N
01/18/2026,13,24909.94,25782.3,25991.1,25182.0,2429.96,2597.1,2480.7,2362.9,1694.79,1787.5,1870.2,1801.6,3503.34,3934.8,4086.6,3933.7,11009.26,11123.1,11146.7,10864.0,2867.65,2916.4,3030.4,2969.3,3404.94,3423.4,3376.5,3250.5,26264.34,N
01/18/2026,14,25409.8,25650.9,26217.4,25583.7,2619.54,2547.7,2522.0,2443.1,1802.51,1810.1,1952.3,1897.7,3802.97,3926.6,4139.0,4010.3,10974.32,11038.8,11176.8,10954.9,2810.03,2923.9,3071.6,3023.1,3400.43,3403.8,3355.7,3254.6,26119.45,N
