DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
04/30/2026,1,0.17,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.58,N
04/30/2026,2,0.14,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.53,N
04/30/2026,3,0.15,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.58,N
04/30/2026,4,0.17,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.58,N
04/30/2026,5,0.19,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.58,N
04/30/2026,6,0.21,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.61,N
04/30/2026,7,29.0,14.7,22.7,24.8,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,27.08,13.3,20.5,22.5,0.1,0.0,0.0,0.0,1.72,1.3,2.1,2.1,8.7,N
04/30/2026,8,1082.99,1151.2,1689.2,1732.0,21.9,96.2,78.5,88.1,56.31,100.7,105.7,111.8,24.7,94.6,123.7,134.0,792.84,643.4,1115.0,1123.4,93.98,73.7,124.9,127.8,93.26,142.6,141.4,146.9,785.38,N
04/30/2026,9,3432.6,4491.5,3569.6,3417.5,157.03,332.5,91.5,88.2,304.11,393.8,258.4,255.1,263.13,727.6,297.4,300.4,2111.06,2181.9,2194.8,2097.5,325.58,313.5,436.7,426.0,271.69,542.2,290.8,250.3,3146.63,N
04/30/2026,10,5209.96,7777.1,4031.0,3810.1,474.1,562.8,241.9,233.8,453.68,676.1,394.5,376.9,421.21,1545.5,199.3,188.4,2881.8,3547.0,2392.4,2254.7,706.95,656.2,623.3,600.1,272.22,789.5,179.6,156.2,4883.79,N
04/30/2026,11,8255.58,10591.5,6324.8,5746.2,633.52,806.4,598.8,503.5,755.38,796.6,530.5,476.6,1293.77,2329.8,696.7,632.9,4033.5,4506.4,3327.6,3065.6,1126.06,1159.2,965.7,909.5,413.35,993.1,205.5,158.1,7946.24,N
04/30/2026,12,11340.2,12088.4,10158.8,9061.0,891.27,1010.9,779.6,637.5,1020.4,863.0,886.1,787.1,2399.62,2634.0,1962.3,1765.2,4772.83,5066.9,4483.0,4066.3,1722.66,1411.7,1612.2,1502.8,533.42,1101.9,435.6,302.1,10949.39,N
04/30/2026,13,14494.22,14216.4,14461.3,12994.1,1046.07,1213.7,1001.6,795.7,1241.39,1060.5,1187.8,1095.6,3328.72,3135.4,3515.6,3202.0,5516.41,5789.7,5565.8,5062.5,2035.31,1728.2,2192.0,2034.0,1326.32,1288.9,998.5,804.3,14620.19,N
04/30/2026,14,14551.55,14422.2,15208.0,13753.6,1188.76,1276.5,1126.9,916.4,1503.65,1257.2,1415.5,1311.4,3419.11,3290.9,3591.1,3312.3,5570.61,5646.9,5504.0,5014.9,1991.81,1894.6,2372.9,2222.7,877.61,1056.1,1197.6,975.9,14850.73,N
04/30/2026,15,13154.79,14127.2,13645.5,12352.2,1064.14,1265.8,881.7,698.4,1228.5,1176.5,1417.3,1289.5,3422.6,3402.0,3636.5,3381.6,5019.44,5363.1,5183.2,4726.4,1454.94,1949.1,1648.2,1537.4,965.17,970.7,878.6,718.9,13520.43,N
04/30/2026,16,11286.62,12624.1,11039.5,9760.1,849.78,1038.1,917.0,722.1,785.35,1007.8,889.5,808.7,3434.59,3247.1,3211.4,2933.6,4567.0,4521.9,4125.3,3683.0,985.63,1799.4,1095.7,999.0,664.27,1009.8,800.6,613.7,11813.8,N
04/30/2026,17,8758.21,10156.1,8172.5,7027.5,636.17,775.1,607.5,467.0,440.07,826.2,282.3,224.1,2176.85,2621.4,2373.4,2098.6,4231.43,3830.9,3710.7,3254.9,744.67,1362.3,626.1,554.4,529.02,740.2,572.5,428.5,9257.97,N
04/30/2026,18,6384.74,6770.2,6277.9,5346.4,502.99,629.6,437.1,305.3,277.2,472.1,196.3,151.8,2115.65,1782.0,1713.4,1491.6,2859.88,2499.2,3264.6,2875.3,431.53,896.4,446.2,377.6,197.49,490.9,220.3,144.8,7015.92,N
04/30/2026,19,2615.35,3855.3,2646.8,2129.5,247.06,439.9,224.0,161.9,217.03,195.8,126.8,96.4,823.72,1199.9,973.6,810.2,1008.29,1282.7,1005.9,830.1,188.77,441.1,205.0,166.2,130.48,295.9,111.5,64.7,3140.64,N
04/30/2026,20,544.31,969.2,597.6,455.5,56.01,144.2,59.6,40.8,67.01,75.6,67.3,52.3,186.9,369.1,243.2,192.3,161.4,222.8,158.7,123.5,37.91,88.5,35.1,28.1,35.08,69.0,33.7,18.5,809.36,N
04/30/2026,21,8.13,19.8,8.0,5.6,0.35,3.4,0.2,0.0,1.83,3.7,2.6,2.0,4.31,12.4,5.2,3.6,1.63,0.0,0.0,0.0,0.01,0.2,0.0,0.0,0.0,0.1,0.0,0.0,22.45,N
04/30/2026,22,0.39,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.52,N
