DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
02/14/2026,1,0.44,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.91,N
02/14/2026,2,0.8,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.94,N
02/14/2026,3,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,N
02/14/2026,4,0.59,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,N
02/14/2026,5,0.63,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.54,N
02/14/2026,6,0.2,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.83,N
02/14/2026,7,0.11,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.12,N
02/14/2026,8,155.77,358.4,484.9,513.5,3.92,21.2,25.2,27.0,10.1,27.0,28.9,32.3,19.12,26.9,40.8,44.6,97.1,214.8,292.4,305.4,19.54,40.8,63.1,66.9,5.99,27.7,34.5,37.3,78.53,N
02/14/2026,9,3100.7,3721.3,2381.6,2355.6,193.2,426.5,179.7,165.9,459.3,641.2,312.7,334.8,1611.96,930.8,1086.3,1075.8,508.48,1193.8,498.5,480.9,241.59,363.8,226.5,226.2,86.17,165.2,77.9,72.0,2347.63,N
02/14/2026,10,6622.89,8306.1,5698.8,5191.2,660.11,1168.8,291.1,257.9,1357.15,1752.3,1039.4,1011.5,2656.17,2411.0,2958.6,2699.9,1173.67,2045.5,767.4,661.9,589.61,643.5,474.7,432.9,186.18,285.0,167.6,127.1,6177.55,N
02/14/2026,11,9785.16,10934.7,9004.4,8050.4,1200.21,1526.5,1033.8,907.1,1616.36,1885.5,1398.0,1331.3,2818.48,3229.1,3029.9,2759.8,2846.56,2859.3,2203.6,1902.3,864.91,952.6,900.1,813.0,438.64,481.7,439.0,336.9,9447.01,N
02/14/2026,12,11048.02,12500.1,11123.3,10069.1,1399.09,1889.9,1488.3,1322.2,1707.87,1895.8,1667.1,1596.5,3270.44,3691.5,2765.7,2543.5,3061.94,3209.9,3510.5,3127.6,1148.27,1249.2,1177.8,1063.7,460.41,563.8,513.9,415.6,10971.24,N
02/14/2026,13,10350.22,13674.4,11653.4,10717.9,1581.54,2323.5,1515.0,1387.2,1563.49,1862.6,1648.7,1580.2,3673.65,3826.8,3851.4,3645.9,1719.87,3455.3,2684.1,2354.1,1509.94,1429.0,1528.3,1410.7,301.73,777.2,425.9,339.8,10909.42,N
02/14/2026,14,9997.31,13427.2,10660.8,9833.6,1799.49,2385.5,1967.0,1825.5,1461.1,1866.8,1474.7,1388.5,3116.44,3643.7,4006.2,3819.8,1154.14,3167.8,931.7,741.3,1699.52,1521.7,1833.4,1700.9,766.62,841.7,447.8,357.6,10622.76,N
02/14/2026,15,10411.4,12562.0,12178.4,11079.5,2023.65,2231.9,2192.6,1999.9,1399.73,1812.7,1414.1,1314.0,2827.39,4101.6,4022.3,3839.2,1412.32,2070.2,1278.4,1041.5,1631.51,1599.2,2024.7,1880.1,1116.8,746.4,1246.3,1004.8,12005.61,N
02/14/2026,16,8554.66,11740.9,10710.1,9525.9,1734.94,2329.0,2215.0,1931.7,1018.22,1429.7,1077.6,917.5,2425.34,4444.6,3536.7,3277.1,725.05,1047.2,993.2,835.7,1741.67,1669.9,1739.3,1603.7,909.44,820.5,1148.3,960.2,10401.69,N
