DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
02/13/2026,1,0.08,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,N
02/13/2026,2,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,N
02/13/2026,3,0.13,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,N
02/13/2026,4,0.12,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.8,N
02/13/2026,5,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.64,N
02/13/2026,6,0.12,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.62,N
02/13/2026,7,0.16,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.62,N
02/13/2026,8,699.23,814.0,969.8,1047.6,26.53,42.8,51.7,61.0,19.14,18.5,21.4,24.1,14.06,23.9,32.4,36.2,448.97,512.7,585.8,620.3,76.4,85.1,115.0,119.2,114.13,131.0,163.5,186.8,363.55,N
02/13/2026,9,6416.73,7503.3,6068.1,5875.2,393.72,656.4,392.7,405.4,327.11,374.4,297.5,302.7,489.02,673.2,439.6,448.0,3667.88,3791.6,3263.2,3117.6,590.12,859.9,694.7,669.6,948.88,1147.8,980.4,931.9,5180.84,N
02/13/2026,10,13198.66,14873.5,11334.5,10487.7,1077.21,1555.5,779.0,723.6,1022.85,953.0,920.6,862.6,1241.56,1750.5,987.7,898.8,7249.62,6760.9,6578.9,6124.1,1062.17,1644.8,832.6,773.6,1545.25,2208.8,1235.7,1105.0,12311.65,N
02/13/2026,11,17628.09,18181.2,16099.2,14694.3,1543.77,1973.7,1368.2,1250.2,916.17,1096.0,949.9,858.8,1757.97,2382.6,1408.5,1244.8,9045.03,7979.3,8870.7,8216.3,1802.07,2069.6,1404.9,1291.6,2563.08,2680.0,2097.0,1832.6,17156.45,N
02/13/2026,12,19986.71,20008.3,19289.6,17867.5,1795.95,2091.3,1622.7,1486.8,965.07,1281.9,921.5,854.3,2398.53,2712.9,2183.0,1977.0,9407.52,8939.1,9497.9,8855.3,2259.58,2186.2,2267.3,2129.9,3160.06,2796.9,2797.2,2564.2,19853.88,N
