DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
01/21/2026,1,0.3,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,N
01/21/2026,2,0.35,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,N
01/21/2026,3,0.33,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,N
01/21/2026,4,0.31,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,N
01/21/2026,5,0.3,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,N
01/21/2026,6,0.31,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,N
01/21/2026,7,0.33,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,N
01/21/2026,8,48.25,135.3,167.0,178.6,8.82,12.1,13.9,16.0,3.84,3.0,3.4,3.3,3.75,4.0,6.2,5.7,16.04,83.4,99.5,105.1,10.9,17.1,25.6,27.7,4.9,15.7,18.4,20.8,13.66,N
01/21/2026,9,3451.94,3705.5,2702.1,2784.4,1017.96,855.3,713.6,744.6,537.38,543.8,491.1,513.4,1145.32,1083.4,882.7,922.4,320.96,711.2,265.4,253.0,176.6,253.2,183.3,183.7,253.72,258.6,166.0,167.3,2337.7,N
01/21/2026,10,10040.91,10119.4,9387.9,8967.1,2586.93,2218.2,2628.9,2517.4,1751.91,1726.0,1772.1,1757.8,3548.37,3562.7,3412.8,3370.8,813.36,1452.6,609.1,514.2,392.82,577.8,285.7,264.0,947.52,582.1,679.3,542.9,9361.33,N
