DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
02/09/2026,1,0.91,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.86,N
02/09/2026,2,0.87,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.87,N
02/09/2026,3,0.82,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.78,N
02/09/2026,4,0.84,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.77,N
02/09/2026,5,0.89,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.76,N
02/09/2026,6,0.95,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.95,N
02/09/2026,7,0.87,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.78,N
02/09/2026,8,1229.54,942.7,1163.1,1268.3,46.61,41.2,53.1,61.7,8.97,23.9,25.4,29.4,16.63,18.9,26.2,29.0,763.17,591.3,697.5,749.0,159.46,109.3,145.6,155.6,234.7,158.1,215.3,243.6,611.88,N
02/09/2026,9,11766.72,10462.9,11605.4,11648.8,731.22,877.0,714.7,718.8,632.15,690.0,412.8,446.0,318.18,636.3,440.9,452.2,6531.0,5363.7,6235.2,6219.1,1670.7,1280.0,1768.7,1785.2,1883.47,1615.9,2033.1,2027.5,9692.21,N
02/09/2026,10,21065.54,20975.5,21646.3,20982.3,1616.19,1995.6,1513.6,1371.9,1773.9,1909.8,1536.8,1508.7,793.77,1735.9,454.5,412.6,10798.28,9525.7,11312.1,11004.9,2806.11,2524.7,3385.9,3364.0,3277.29,3283.8,3443.4,3320.2,20492.41,N
02/09/2026,11,23426.1,24220.7,23499.9,22376.9,1901.44,2427.8,1804.0,1630.6,1943.61,2021.3,1983.3,1907.1,1304.34,2450.6,771.0,669.1,11626.56,10674.4,11986.6,11478.8,2974.77,2881.5,3353.9,3287.8,3675.38,3765.1,3601.1,3403.5,23519.06,N
02/09/2026,12,24238.62,25306.4,23717.3,22549.0,2148.03,2502.4,1930.4,1770.9,1944.91,1997.9,1942.6,1855.7,2090.79,2744.3,1618.6,1485.9,11433.19,11261.0,11445.8,10949.7,3019.18,3032.2,3177.5,3103.0,3602.52,3768.6,3602.4,3383.8,24276.35,N
02/09/2026,13,24382.54,25101.7,24602.0,23487.5,2409.15,2475.5,2342.1,2183.6,1890.34,1975.7,1919.2,1834.5,2698.97,2955.5,2648.3,2467.7,11034.97,11064.6,11163.2,10758.3,2984.43,2975.7,3120.2,3058.2,3364.68,3654.7,3409.0,3185.2,24591.61,N
02/09/2026,14,24273.42,24613.6,24375.2,23267.5,2353.44,2355.8,2392.5,2205.3,1838.93,1942.5,1925.8,1829.6,2817.98,3001.9,2819.1,2643.0,10824.59,10808.8,10848.3,10460.2,2996.05,2949.0,3168.8,3116.6,3442.43,3555.6,3220.7,3012.8,24376.97,N
02/09/2026,15,23757.91,24516.0,23647.4,22409.4,2004.32,2292.9,2079.2,1860.1,1665.78,1920.0,1754.6,1668.4,2903.25,3158.8,2878.9,2667.2,10655.64,10652.3,10327.2,9902.4,2957.94,2990.3,3181.4,3120.3,3570.98,3501.7,3426.1,3191.0,24039.92,N
02/09/2026,16,21863.73,22899.0,21080.2,19603.5,1632.12,2087.9,1410.9,1200.5,1356.22,1908.1,1346.6,1240.3,2407.73,2860.1,2152.0,1908.9,10190.86,10026.4,9737.4,9244.5,2831.27,2914.0,3091.0,3024.3,3445.53,3102.5,3342.3,2985.0,22559.82,N
02/09/2026,17,15537.2,17300.3,15417.1,13617.2,863.61,1505.5,820.8,597.2,751.73,1524.6,774.2,655.3,1776.17,2158.0,1660.7,1402.3,7487.41,7227.6,7157.2,6477.7,2361.31,2509.0,2595.2,2447.8,2296.97,2375.6,2409.0,2036.9,17485.48,N
02/09/2026,18,4571.38,5053.9,4648.7,3550.0,407.74,478.6,348.6,214.1,220.45,456.1,190.6,136.9,553.04,936.7,636.6,489.1,1913.71,1665.7,1924.7,1511.4,783.41,850.1,914.1,761.6,693.03,666.7,634.1,436.9,6601.86,N
02/09/2026,19,77.97,75.3,65.9,48.3,11.43,8.7,7.8,4.8,10.14,7.8,3.6,2.5,28.89,39.1,26.8,19.7,5.44,3.1,3.8,2.3,18.65,14.1,21.5,17.3,3.42,2.5,2.4,1.7,252.99,N
02/09/2026,20,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,N
02/09/2026,21,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.78,N
02/09/2026,22,0.28,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.65,N
02/09/2026,23,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.65,N
02/09/2026,24,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.61,N
02/10/2026,1,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
02/10/2026,2,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
02/10/2026,3,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
02/10/2026,4,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
02/10/2026,5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
02/10/2026,6,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
