DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
09/22/2026,1,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,N
09/22/2026,2,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.75,N
09/22/2026,3,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.75,N
09/22/2026,4,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,N
09/22/2026,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,N
09/22/2026,6,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.73,N
09/22/2026,7,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.84,N
09/22/2026,8,1045.84,821.5,919.3,1052.7,70.93,46.3,52.4,65.4,22.68,12.0,11.9,13.0,19.63,14.3,20.3,22.7,683.72,566.0,614.7,693.6,85.94,72.9,95.2,109.4,162.94,110.0,124.8,148.6,455.9,N
09/22/2026,9,14025.44,11583.5,13633.0,14062.1,1750.97,1234.0,1698.0,1723.0,400.32,369.5,524.1,512.0,1294.44,973.3,1189.8,1225.6,7017.39,6246.6,6831.7,7093.1,1479.66,1200.2,1395.8,1395.9,2082.66,1559.9,1993.6,2112.5,11112.56,N
09/22/2026,10,27020.03,24060.9,28903.2,28048.0,3953.03,2879.4,4079.9,3841.6,667.39,808.1,811.4,768.2,3242.85,3041.0,3461.8,3327.9,12388.39,11589.4,13185.4,12939.8,2744.7,2596.7,3105.8,2978.9,4023.67,3146.3,4258.9,4191.6,25969.56,N
09/22/2026,11,29422.98,28994.3,30690.3,29349.4,4484.62,3723.3,4725.9,4468.3,918.74,1151.2,810.7,756.7,4062.75,4039.8,4292.4,4042.2,12887.44,12835.0,13241.2,12879.2,2674.28,3001.1,3090.1,2905.1,4395.15,4243.9,4530.0,4297.9,29388.85,N
09/22/2026,12,29821.85,30384.0,29158.7,27572.9,4413.01,4045.6,4514.7,4226.9,1001.4,1324.7,784.5,690.5,4150.31,4326.9,4311.6,3930.7,13207.35,13065.5,12515.1,12076.1,2677.07,3214.7,2737.0,2577.1,4372.71,4406.6,4295.8,4071.6,30140.42,N
09/22/2026,13,29064.74,30071.8,28827.1,26901.6,4096.79,4127.8,4232.1,3855.7,1253.35,1467.5,1176.6,1046.7,3621.51,4079.7,3942.6,3492.2,13102.03,12819.9,12663.4,12157.3,2922.6,3295.9,2852.4,2713.1,4068.46,4281.0,3960.0,3636.6,29379.68,N
09/22/2026,14,27943.96,28213.2,27448.7,25442.0,4031.97,3920.7,3845.0,3457.6,1260.81,1539.0,1208.2,1096.9,3461.23,3340.6,3550.3,3079.4,12440.21,12340.6,12351.9,11772.4,2940.56,3060.3,2914.2,2755.9,3809.18,4012.0,3579.1,3279.8,28391.5,N
