DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
05/11/2026,1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,N
05/11/2026,2,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.52,N
05/11/2026,3,0.09,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.5,N
05/11/2026,4,0.07,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,N
05/11/2026,5,0.08,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.82,N
05/11/2026,6,0.13,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.62,N
05/11/2026,7,28.84,70.7,97.8,107.4,2.48,3.0,4.3,4.3,2.75,2.2,2.7,2.7,0.0,0.0,0.0,0.0,17.81,48.7,67.7,73.3,0.39,1.5,2.4,2.5,5.41,15.3,20.7,24.6,6.36,N
05/11/2026,8,3204.44,2918.3,2303.1,2434.8,800.85,490.6,587.4,635.7,467.8,430.7,384.1,405.6,33.42,180.5,142.7,153.1,891.05,1035.5,620.4,632.3,291.37,254.6,210.3,217.1,719.95,526.4,358.2,391.0,2078.23,N
05/11/2026,9,11994.88,11547.3,10385.8,10088.1,2973.59,2150.0,2827.9,2790.4,1965.08,1762.8,1896.3,1930.0,239.75,1002.8,109.9,112.6,3146.99,3409.3,2361.5,2211.2,1195.08,1016.7,985.7,945.7,2474.39,2205.7,2204.5,2098.2,10641.66,N
05/11/2026,10,18847.71,17762.0,16912.1,15912.2,3940.75,3104.8,3830.2,3629.2,2473.54,2378.8,2491.9,2469.8,766.73,1669.9,191.3,191.6,6260.32,5753.7,5184.5,4851.0,2156.06,1778.5,1945.5,1848.7,3250.31,3076.3,3268.7,2921.9,17802.96,N
05/11/2026,11,23144.08,21696.2,21805.4,20613.7,4270.7,3637.9,3946.2,3809.3,2498.18,2453.0,2506.9,2477.3,2038.29,2481.3,1419.6,1326.5,8416.28,7690.0,8165.1,7657.0,2700.44,1992.8,2561.1,2430.2,3220.19,3441.2,3206.5,2913.4,22598.26,N
05/11/2026,12,25719.36,24616.1,24987.9,23455.9,4420.3,3930.9,4139.9,3891.5,2499.34,2463.4,2490.8,2436.3,3512.89,3328.7,3075.6,2907.5,8900.53,8850.2,9214.3,8573.0,2860.04,2333.8,2714.0,2552.5,3526.26,3709.1,3353.3,3095.1,25171.13,N
05/11/2026,13,28479.0,26848.7,27688.8,25985.7,4577.57,3966.6,4310.9,4110.6,2501.29,2469.9,2495.2,2434.5,4574.91,3834.9,4527.5,4302.2,10399.33,10002.4,10040.2,9262.1,2899.0,2652.5,2849.0,2698.9,3526.9,3922.4,3466.0,3177.4,27994.57,N
05/11/2026,14,29266.37,26727.1,29019.8,27549.4,4576.95,4028.6,4302.5,4141.7,2502.3,2438.3,2497.7,2440.1,4879.66,4343.7,4981.3,4851.5,10799.08,9616.6,10746.3,9987.2,2661.26,2513.3,2717.8,2587.6,3847.12,3786.6,3774.2,3541.3,29004.3,N
05/11/2026,15,28795.43,26613.5,28750.3,27396.4,4564.47,4026.5,4293.4,4143.8,2501.42,2421.1,2494.4,2442.7,4967.08,4580.5,4940.0,4825.2,10209.49,9353.6,10703.8,10037.4,2597.41,2462.2,2476.7,2342.3,3955.56,3769.6,3842.0,3605.0,28754.64,N
