DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
07/13/2026,1,0.07,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,N
07/13/2026,2,0.14,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.43,N
07/13/2026,3,0.35,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.7,N
07/13/2026,4,0.19,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.52,N
07/13/2026,5,0.38,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.71,N
07/13/2026,6,0.28,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.6,N
07/13/2026,7,49.19,84.9,116.4,128.6,7.8,4.9,6.0,8.0,4.85,2.7,3.5,3.8,0.07,0.0,0.0,0.0,32.27,60.9,85.4,91.8,0.98,2.6,3.5,3.7,3.22,13.8,18.0,21.3,11.12,N
07/13/2026,8,3222.44,3399.3,2723.0,2778.0,464.16,481.7,564.0,577.2,452.39,354.1,403.7,414.8,176.51,346.8,232.6,246.8,1676.84,1418.8,1150.2,1153.3,200.26,390.9,192.7,202.9,252.28,407.0,179.8,183.0,2240.86,N
07/13/2026,9,11344.55,11275.5,9977.4,9282.8,1425.06,1665.0,1465.8,1317.2,1534.1,1322.0,1552.5,1529.0,1121.48,1356.8,809.8,676.0,4916.64,4191.1,4544.1,4288.4,1069.96,1476.9,729.2,714.8,1277.31,1263.7,876.0,757.4,10162.94,N
07/13/2026,10,15416.65,16819.1,14691.3,13502.1,2217.07,2445.0,1910.7,1614.8,2211.38,1866.3,2232.2,2130.0,1575.35,2107.3,1429.7,1259.2,5732.4,6327.0,5862.8,5508.9,1938.97,2201.7,1455.2,1403.8,1741.48,1871.8,1800.7,1585.4,15134.54,N
07/13/2026,11,16364.52,19550.9,15859.7,14480.2,2773.79,2952.6,2535.5,2211.7,2219.82,2098.5,2280.2,2142.5,1449.59,2471.3,1383.3,1218.5,5641.11,7198.3,5495.2,5086.6,2485.45,2628.8,2447.5,2366.5,1794.76,2201.4,1718.0,1454.4,16493.43,N
07/13/2026,12,16944.49,21441.2,15927.1,14237.3,3026.09,3039.0,2779.5,2406.1,2181.3,2244.3,2227.4,2069.1,1762.67,2770.0,1416.6,1185.4,5073.68,7786.0,4926.6,4398.8,2736.61,2882.1,2649.3,2523.5,2164.14,2719.8,1927.7,1654.4,16789.23,N
