DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
03/31/2026,1,1.76,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,4.1,N
03/31/2026,2,1.83,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,2.15,N
03/31/2026,3,1.76,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,2.14,N
03/31/2026,4,2.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,2.12,N
03/31/2026,5,2.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,2.09,N
03/31/2026,6,2.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,2.24,N
03/31/2026,7,2.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,3.46,N
03/31/2026,8,688.22,489.7,724.4,785.6,31.76,36.7,39.2,49.1,11.8,21.7,21.0,24.9,11.03,11.6,16.5,17.2,479.81,315.5,479.9,514.3,34.23,33.0,47.1,50.2,119.59,71.2,120.7,129.9,319.69,N
03/31/2026,9,8921.77,7481.5,10410.8,10235.6,807.37,1027.9,1008.8,1021.1,638.94,711.2,468.3,503.6,414.27,1210.8,1206.1,1282.4,4886.07,2956.8,5279.7,5072.6,624.45,635.5,631.4,616.7,1550.67,939.3,1816.5,1739.2,8176.98,N
03/31/2026,10,14887.3,17687.4,22706.4,21484.3,1471.5,2395.9,2748.9,2565.5,1776.83,2010.4,2008.7,2024.0,683.4,4004.8,3694.3,3673.3,7415.22,5794.9,9424.4,8816.0,1157.84,1359.6,1282.3,1220.7,2382.51,2121.8,3547.8,3184.8,18626.14,N
