DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
03/11/2026,1,6.51,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.67,N
03/11/2026,2,18.99,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.83,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.81,N
03/11/2026,3,18.98,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1.24,N
03/11/2026,4,19.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.86,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,19.55,N
03/11/2026,5,2.48,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.05,N
03/11/2026,6,0.18,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.62,N
03/11/2026,7,0.27,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.88,N
03/11/2026,8,22.71,25.1,28.9,30.3,0.31,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.17,0.0,0.0,0.0,21.46,20.5,22.9,24.2,0.46,1.2,2.1,2.2,0.21,3.3,3.9,3.9,6.15,N
03/11/2026,9,2731.14,2714.5,2562.2,2687.5,494.54,443.6,468.1,514.6,240.62,246.8,252.3,270.0,422.51,430.6,422.6,468.0,835.52,825.8,939.2,923.8,529.98,387.6,313.8,317.0,207.97,380.1,166.2,194.1,1678.21,N
03/11/2026,10,10132.96,13256.1,12351.1,12210.8,1557.0,2403.2,2305.8,2359.1,1082.39,1548.7,1249.3,1273.6,1785.12,3115.6,3191.5,3219.2,2231.93,2701.2,2696.6,2488.5,1950.32,1718.4,2094.2,2043.8,1526.2,1769.0,813.7,826.6,11429.96,N
03/11/2026,11,11459.19,20582.3,17462.6,16842.4,1425.79,3134.7,3249.4,3214.1,1459.26,2258.4,1717.4,1701.2,619.26,4601.3,4486.3,4403.4,3216.74,5080.9,3050.2,2773.5,2344.33,2593.3,2905.9,2814.5,2393.81,2913.7,2053.4,1935.7,17766.08,N
03/11/2026,12,13287.28,22705.4,19400.8,18321.4,1401.97,3181.5,3472.9,3330.3,1528.3,2254.6,1729.9,1693.0,540.53,4736.2,4485.4,4330.6,4383.9,6291.2,3915.2,3449.7,2593.58,2996.8,3060.1,2970.4,2839.0,3245.1,2737.3,2547.4,20225.25,N
03/11/2026,13,14887.7,24297.7,21552.5,20268.5,1303.29,3612.9,3462.0,3329.1,1682.99,2247.5,1794.6,1740.6,542.5,4753.3,4279.4,4106.9,5268.49,6781.4,5015.4,4462.0,2748.49,3257.6,3188.7,3085.7,3341.94,3645.0,3812.4,3544.2,22417.72,N
03/11/2026,14,16414.79,24647.0,24219.8,22903.2,1172.16,3421.0,3440.5,3283.6,1681.99,2194.5,2032.1,1953.2,476.58,4650.4,4143.1,3984.3,7051.59,7323.5,6729.5,6205.4,2834.91,3301.6,3476.7,3411.9,3197.56,3756.0,4397.9,4064.8,24744.01,N
03/11/2026,15,16193.97,25273.8,25743.2,24484.0,1081.4,3446.2,3293.9,3143.3,1267.39,2174.4,2002.6,1962.9,431.36,4523.4,3866.1,3732.0,7548.35,7881.1,8452.4,7926.3,2915.94,3286.7,3666.5,3620.1,2949.53,3962.0,4461.7,4099.4,24745.9,N
03/11/2026,16,16362.31,25727.4,24891.1,23640.2,1187.03,3353.8,3273.1,3079.8,1123.95,2197.0,1846.7,1800.1,419.7,4490.9,3812.8,3694.8,7977.66,8343.4,8449.7,7917.2,2893.18,3203.9,3633.0,3570.4,2760.79,4138.4,3875.8,3577.9,25199.26,N
03/11/2026,17,16249.95,25510.6,23901.5,22409.8,1250.39,3284.0,3288.2,3102.2,1135.58,2215.2,1874.0,1814.8,416.03,4315.0,3991.6,3832.8,8531.89,8730.5,8435.9,7724.0,2849.67,3248.1,3547.5,3475.7,2066.39,3717.8,2764.3,2460.3,24784.23,N
03/11/2026,18,14343.42,22162.6,22476.5,20641.4,1228.71,3008.8,3073.8,2843.6,1110.79,2076.8,1872.3,1789.8,346.26,4066.8,3906.1,3720.9,6973.34,7162.8,8061.1,7188.0,2687.66,3043.6,3305.2,3202.9,1996.66,2803.8,2258.0,1896.2,24450.95,N
03/11/2026,19,8778.66,11968.9,13803.6,11556.3,740.89,1883.0,2013.7,1638.0,869.39,1312.6,1168.5,1007.3,257.63,3060.3,2638.5,2319.3,3916.65,2858.5,4088.6,3387.2,1590.06,1658.2,1830.7,1636.1,1404.04,1196.3,2063.6,1568.4,17586.5,N
03/11/2026,20,948.36,1246.5,1746.7,1277.1,169.94,206.3,315.5,213.7,186.26,163.7,243.7,181.7,109.35,501.5,568.6,417.7,194.59,162.3,244.0,189.1,153.0,134.1,183.7,145.8,135.22,78.6,191.2,129.1,3250.15,N
03/11/2026,21,0.6,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.25,0.0,0.0,0.0,5.01,N
03/11/2026,22,0.32,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.66,N
03/11/2026,23,0.34,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.62,N
03/11/2026,24,0.34,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.55,N
03/12/2026,1,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
03/12/2026,2,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
03/12/2026,3,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
03/12/2026,4,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
03/12/2026,5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
03/12/2026,6,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
03/12/2026,7,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
03/12/2026,8,,105.7,106.6,76.0,,0.4,0.4,0.3,,0.0,0.0,0.0,,0.0,0.0,0.0,,91.2,91.2,67.7,,3.7,4.6,2.8,,10.4,10.4,5.2,,N
03/12/2026,9,,7568.2,7632.5,5971.0,,545.2,545.2,412.4,,293.4,293.4,217.8,,492.4,521.9,390.5,,4399.7,4399.7,3500.1,,748.2,783.0,610.1,,1089.3,1089.3,840.1,,N
03/12/2026,10,,27153.2,27579.0,23500.3,,2741.9,2831.4,2367.7,,1704.3,1704.3,1369.3,,3375.2,3443.0,2686.9,,12793.9,12939.9,11321.9,,2847.5,2970.0,2602.9,,3690.4,3690.4,3151.6,,N
03/12/2026,11,,32861.9,33366.6,31123.1,,3471.1,3584.5,3267.3,,2364.4,2364.4,2176.4,,4734.8,4823.2,4267.6,,14574.8,14743.8,14053.3,,3324.3,3458.2,3283.1,,4392.5,4392.5,4075.4,,N
03/12/2026,12,,33507.9,34024.5,31109.1,,3560.0,3669.4,3210.5,,2337.4,2337.4,2136.1,,4838.0,4923.8,4232.1,,14680.1,14857.4,13953.8,,3436.6,3579.1,3321.1,,4655.8,4657.4,4255.5,,N
03/12/2026,13,,33525.6,34065.3,31047.8,,3526.2,3635.2,3212.7,,2306.7,2306.7,2103.9,,4831.7,4916.6,4255.1,,14635.6,14795.4,13713.5,,3488.9,3672.6,3404.1,,4736.5,4738.8,4358.5,,N
03/12/2026,14,,32889.4,33411.9,30421.1,,3440.2,3547.6,3196.1,,2300.6,2300.6,2130.9,,4759.0,4838.5,4252.9,,14276.0,14430.2,13233.8,,3437.6,3619.0,3322.0,,4676.0,4676.0,4285.4,,N
03/12/2026,15,,32997.9,33621.5,30839.7,,3471.9,3598.9,3274.4,,2317.0,2317.0,2159.8,,4699.7,4775.8,4248.6,,14329.5,14557.8,13391.7,,3434.8,3627.0,3355.9,,4745.0,4745.0,4409.3,,N
03/12/2026,16,,32888.1,33574.6,30499.1,,3482.6,3608.3,3238.5,,2291.9,2291.9,2128.8,,4720.1,4791.5,4226.3,,14308.1,14552.7,13286.9,,3323.2,3568.0,3219.4,,4762.2,4762.2,4399.2,,N
03/12/2026,17,,32862.1,34014.8,30207.7,,3583.8,3724.0,3268.6,,2417.5,2417.5,2207.3,,4843.2,4932.4,4180.4,,13918.9,14616.5,13138.3,,3336.9,3561.6,3143.3,,4761.8,4762.8,4269.8,,N
03/12/2026,18,,30908.9,32329.5,26698.5,,3316.9,3462.6,2816.9,,2362.6,2362.6,2042.8,,4639.5,4762.1,3874.1,,12818.5,13715.9,11319.6,,3204.5,3459.4,2848.0,,4566.9,4566.9,3797.1,,N
03/12/2026,19,,16973.0,18061.1,12344.7,,2097.8,2204.1,1519.4,,1588.3,1588.3,1177.8,,3552.9,3658.0,2640.3,,5548.5,6138.4,3901.1,,1940.1,2103.8,1465.3,,2245.4,2368.5,1640.8,,N
03/12/2026,20,,1465.1,1574.0,631.2,,212.2,229.2,87.0,,186.5,186.5,101.8,,509.8,545.6,240.7,,270.9,304.8,100.1,,163.2,175.7,65.0,,122.5,132.2,36.6,,N
03/12/2026,21,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
03/12/2026,22,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
03/12/2026,23,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
03/12/2026,24,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,N
