DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
07/03/2026,1,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.49,N
07/03/2026,2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.53,N
07/03/2026,3,0.12,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.48,N
07/03/2026,4,0.12,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.49,N
07/03/2026,5,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.49,N
07/03/2026,6,0.17,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.57,N
07/03/2026,7,243.32,238.8,320.7,359.8,23.27,13.7,16.4,22.1,6.38,8.3,10.0,11.5,0.56,0.5,1.6,1.6,168.44,168.8,228.6,252.3,3.49,5.9,9.4,10.0,41.18,41.6,54.7,62.3,81.94,N
07/03/2026,8,7733.75,6235.4,6231.6,6537.0,787.8,726.2,904.6,919.1,266.86,385.7,263.2,278.7,785.43,594.4,526.3,566.0,4057.42,3004.1,3230.7,3330.1,522.03,519.0,354.7,362.2,1314.21,1006.0,952.1,1080.9,5601.79,N
07/03/2026,9,21902.0,19163.1,20564.4,20112.4,2316.89,2337.0,2230.5,2141.5,1229.75,1367.5,909.3,923.2,3149.75,2503.0,2788.0,2797.7,9885.22,8153.3,9579.5,9212.1,1863.04,1692.0,1736.1,1674.7,3457.35,3110.3,3321.0,3363.2,20028.89,N
07/03/2026,10,28466.99,27274.1,28485.0,27131.3,3272.0,3316.3,3251.6,2934.0,2074.09,1891.3,1787.7,1739.2,4433.47,3779.0,4460.1,4354.6,11791.19,11449.9,12039.6,11425.0,2478.46,2572.2,2559.7,2440.3,4417.78,4265.4,4386.3,4238.2,28272.54,N
07/03/2026,11,30903.95,30970.8,30638.9,29415.9,3542.96,3707.4,3511.6,3272.2,2286.95,2190.9,2316.4,2262.9,4629.15,4330.7,4939.6,4774.4,12753.04,12998.9,12304.1,11766.8,2939.1,3056.3,2972.6,2871.6,4752.75,4686.6,4594.6,4468.0,31322.23,N
07/03/2026,12,32112.02,32308.2,31989.1,30545.9,4172.2,3920.7,3872.3,3575.5,2454.79,2356.2,2417.2,2346.7,4512.84,4669.0,4941.9,4729.9,12993.94,13412.3,12890.8,12290.4,3133.43,3174.2,3142.5,3039.6,4844.82,4775.8,4724.4,4563.8,32904.76,N
07/03/2026,13,32666.56,32372.1,32387.1,30781.2,4305.83,3978.1,4193.3,3832.3,2458.06,2410.0,2462.5,2398.7,5094.42,4743.0,4881.1,4660.8,12793.38,13301.4,12729.3,12115.5,3267.17,3256.6,3386.6,3273.6,4747.7,4683.0,4734.3,4500.3,32810.34,N
07/03/2026,14,32477.93,31358.7,32006.5,30519.8,4236.28,3993.0,4131.9,3854.1,2464.04,2439.3,2482.4,2428.0,5073.0,4705.7,4889.0,4684.9,12848.01,12410.4,12609.2,12017.4,3149.32,3282.8,3251.3,3155.4,4707.28,4527.5,4642.7,4380.0,32634.78,N
07/03/2026,15,31384.7,31439.8,31144.8,29703.6,4104.26,4128.8,3946.7,3692.9,2436.26,2425.8,2480.6,2418.7,4738.49,4581.7,4699.3,4494.1,12456.31,12402.2,12377.5,11826.2,3097.4,3354.3,3142.9,3044.4,4551.98,4547.0,4497.8,4227.3,31776.34,N
07/03/2026,16,30282.53,29975.9,29661.1,27951.7,4205.57,4111.1,3932.0,3641.6,2384.55,2426.0,2403.7,2324.1,4264.53,4295.4,4087.3,3860.9,12005.26,11488.4,11955.1,11274.1,3113.83,3141.7,3019.0,2903.6,4308.79,4513.3,4264.0,3947.4,30642.34,N
07/03/2026,17,29063.81,28652.5,27958.5,25881.8,4080.49,3835.3,3838.2,3423.7,2379.46,2395.8,2366.0,2261.0,3956.22,3963.8,3586.7,3303.3,11116.34,11009.3,10858.3,10118.6,3197.58,3080.7,3253.0,3130.8,4333.72,4367.6,4056.3,3644.4,29397.41,N
07/03/2026,18,28041.03,26069.8,26585.8,24321.0,3982.77,3607.3,3821.0,3393.5,2307.56,2257.5,2292.7,2173.9,3653.8,3575.0,3131.6,2821.0,10860.81,9828.3,10388.4,9558.7,2994.01,2884.3,2998.4,2879.6,4242.08,3917.4,3953.7,3494.3,28416.4,N
