DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
09/02/2026,1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.75,N
09/02/2026,2,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,N
09/02/2026,3,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.64,N
09/02/2026,4,0.11,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,N
09/02/2026,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,N
09/02/2026,6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.65,N
09/02/2026,7,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.7,N
09/02/2026,8,1616.62,1622.9,1649.7,1855.1,205.98,157.3,174.0,218.4,60.25,64.1,79.1,88.6,76.64,66.2,88.8,102.2,842.41,918.0,912.6,1000.7,122.46,156.6,134.0,147.2,308.88,260.7,261.2,298.0,838.87,N
09/02/2026,9,14506.73,14651.2,12998.5,13810.9,2199.84,1993.0,2248.4,2506.8,950.1,938.2,827.7,878.4,1990.76,1841.4,1872.9,2009.7,5574.76,6176.4,4689.0,4907.9,1536.53,1527.5,1367.3,1349.6,2254.74,2174.7,1993.2,2158.5,11778.19,N
09/02/2026,10,26712.8,26665.5,26024.0,25689.1,3986.19,3843.6,4134.5,4142.7,1959.58,1864.5,1912.9,1894.1,4254.2,4164.1,4444.3,4368.3,9705.45,10166.6,8656.8,8581.2,2830.28,2769.4,2925.7,2725.7,3977.1,3857.3,3949.8,3977.1,25653.14,N
09/02/2026,11,30538.27,30178.0,29660.9,28950.4,4357.32,4396.6,4459.1,4387.1,2007.36,2131.2,2089.6,2040.5,5028.79,4807.1,4896.4,4738.7,11457.7,11354.5,10750.3,10488.5,3340.53,3258.2,3219.5,3106.1,4346.57,4230.4,4246.0,4189.5,30405.58,N
09/02/2026,12,32288.59,31672.4,31357.8,30193.9,4373.51,4532.7,4485.2,4330.4,2155.11,2215.3,2001.8,1940.6,5201.02,4978.9,5040.8,4789.2,12621.81,12086.0,12061.0,11596.8,3487.7,3483.2,3472.2,3373.8,4449.44,4376.3,4296.8,4163.1,32444.39,N
09/02/2026,13,31879.96,31367.1,32057.9,30609.5,3961.24,4396.7,4290.9,4005.2,2244.34,2198.9,2276.9,2205.8,5101.19,4959.8,5035.0,4761.7,12908.53,12066.0,12784.0,12225.8,3387.22,3515.7,3418.0,3336.6,4277.44,4230.0,4253.1,4074.4,32448.52,N
09/02/2026,14,30376.73,29992.0,30107.1,28393.2,3651.96,4100.5,3555.9,3237.2,2030.03,2149.6,2150.1,2054.3,4870.81,4878.1,4811.9,4556.1,12378.5,11495.3,12376.5,11629.8,3404.44,3433.1,3267.9,3186.4,4040.99,3935.4,3944.8,3729.4,30715.01,N
09/02/2026,15,30054.87,28736.5,28752.8,27116.6,3960.59,3988.5,3365.6,3087.0,2073.58,2136.5,2012.0,1934.9,4875.31,4866.6,4559.4,4332.9,11896.08,10782.6,11735.2,11041.7,3280.09,3405.8,3348.8,3257.6,3969.22,3556.5,3731.8,3462.5,30555.48,N
09/02/2026,16,28302.51,26837.2,27772.9,25732.7,3787.57,3513.4,3582.3,3140.5,2034.4,2146.4,2055.0,1938.7,4541.42,4670.4,4419.6,4142.7,10969.45,9987.3,10900.7,10112.6,3000.73,3229.6,2996.8,2871.4,3968.94,3290.1,3818.5,3526.8,28867.75,N
09/02/2026,17,26526.35,24439.5,25243.7,22913.9,3697.5,3225.1,3454.5,2935.4,1784.44,1955.2,1899.2,1766.4,4390.61,4321.2,4114.2,3789.5,9867.87,8741.7,9219.2,8361.9,3184.14,3231.6,2882.2,2762.9,3601.79,2964.7,3674.4,3297.8,27175.14,N
09/02/2026,18,22378.27,21649.6,21193.5,18636.1,3741.06,3053.0,3353.8,2878.8,1447.49,1818.1,1273.0,1132.8,3819.35,3978.9,3540.6,3178.8,7836.59,7363.8,7495.4,6478.1,2640.63,2851.8,2643.1,2471.7,2893.15,2584.0,2887.6,2495.9,23472.22,N
09/02/2026,19,14204.42,13230.5,13009.2,10713.7,2880.7,2111.7,2723.0,2146.8,929.4,1251.1,813.1,684.7,2956.44,2931.9,2526.4,2157.0,4204.42,3732.3,3929.9,3226.7,1630.96,1697.1,1584.1,1366.2,1602.5,1506.4,1432.7,1132.3,16237.1,N
09/02/2026,20,2844.54,2270.9,2978.7,2050.8,628.44,449.1,686.4,423.9,267.4,240.7,243.9,182.3,838.96,750.9,917.0,621.0,556.67,393.4,557.0,420.7,282.2,242.8,304.6,222.0,270.87,194.0,269.8,180.9,4452.96,N
09/02/2026,21,2.45,4.5,5.0,4.0,0.08,0.1,0.0,0.0,0.67,0.2,0.3,0.3,1.58,4.2,4.7,3.7,0.09,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,31.12,N
09/02/2026,22,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.13,N
09/02/2026,23,0.42,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.83,N
09/02/2026,24,0.43,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.87,N
