DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
09/06/2026,1,0.69,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,N
09/06/2026,2,0.72,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.95,N
09/06/2026,3,0.77,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.97,N
09/06/2026,4,0.71,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,N
09/06/2026,5,0.63,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.86,N
09/06/2026,6,0.61,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,N
09/06/2026,7,0.69,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.8,N
09/06/2026,8,1556.55,1379.7,1455.5,1640.7,182.8,136.5,147.8,192.1,61.82,53.3,65.9,74.9,74.84,61.2,77.7,91.3,885.05,818.3,821.5,898.7,98.89,107.8,119.8,128.6,253.15,202.6,222.8,255.1,781.65,N
09/06/2026,9,15297.99,14014.0,13950.6,14608.6,2276.62,1997.1,2189.9,2452.2,1033.13,926.7,923.2,989.7,2147.77,1800.9,1864.8,2041.3,6660.62,6102.1,6042.8,6070.0,1129.39,1258.2,1056.9,1060.7,2050.46,1929.0,1873.0,1994.7,12281.46,N
09/06/2026,10,27895.04,26512.1,28971.7,28380.9,4094.37,3924.0,4325.5,4361.6,2134.0,1932.7,2206.1,2218.8,4712.2,4252.0,4868.3,4883.2,10948.1,10359.7,11500.5,11059.5,2377.97,2448.1,2415.0,2316.2,3628.4,3595.6,3656.3,3541.6,27130.06,N
