DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
07/15/2026,1,0.18,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.74,N
07/15/2026,2,0.3,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.87,N
07/15/2026,3,0.23,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.83,N
07/15/2026,4,0.37,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,N
07/15/2026,5,0.48,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.06,N
07/15/2026,6,0.44,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.04,N
07/15/2026,7,72.32,88.5,117.4,130.7,3.9,3.0,4.1,4.8,2.36,2.4,3.2,3.4,0.1,0.0,0.0,0.0,59.5,69.4,92.0,100.9,0.0,0.5,1.0,1.0,6.46,13.2,17.1,20.6,22.34,N
07/15/2026,8,3067.05,3060.4,2759.7,2839.1,201.32,483.5,354.8,366.1,339.06,351.3,284.9,292.5,324.18,296.5,337.9,353.2,1781.98,1442.9,1483.7,1519.0,21.88,121.3,56.8,57.7,398.63,364.9,241.6,250.6,2149.03,N
07/15/2026,9,9478.22,9387.1,8557.0,8137.9,721.46,1504.3,487.4,432.7,1347.36,1301.8,1224.0,1217.2,1289.43,1309.5,1256.7,1195.5,4707.48,3810.5,4447.6,4270.7,119.52,368.3,51.9,47.7,1292.97,1092.7,1089.4,974.1,8529.13,N
07/15/2026,10,14885.0,14873.1,13921.8,12824.4,1683.75,2088.9,1143.7,926.4,1990.47,1828.3,1827.4,1728.5,1856.6,2093.8,2025.7,1844.8,6369.15,6185.9,6481.8,6104.0,438.53,646.4,179.7,176.3,2546.5,2029.8,2263.5,2044.4,14353.83,N
